index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ran@2,spot_market_loss_04Ran@2,balance_04Ran@2,inventory_04Ran@2_input,inventory_04Ran@2_output,productivity_04Ran@2,assets_04Ran@2,bankrupt_04Ran@2,score_04Ran@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
10,67,0,0,0,10.000000000000002,20,10.0,21.970080686879935,16,21.0,13.472291639200542,44,16.15909090909091,11.902315749236044,57,7.245614035087719,52.00000000000001,11,52.0,0,0.4700000000000001,36959,3,18,1.0,425.4614523638388,False,0.026191390171491108,0,0.37100000000000005,37178,3,26,1.0,601.2220978588783,False,0.03466336440740515,0,0.20900000000000002,55452,93,84,1.0,3174.8900015726795,False,-0.03667485769896908,40,2.949000000000001,43976.0,36,0,0.0,790.9229047276776,False,-0.25062131272290894,54,2.1440000000000006,74198.0,183,0,0.0,2465.429369973699,False,-0.15666162041761966,0,0.2,88776,53,57,1.0,1392.4634545840831,False,0.0003268196202279459,0,0.2,129139,0,5,0.0,260.00000000000006,False,0.0009291593430843444,11,0.8140000000000001,126102,220,0,0.0,2618.5094648319296,False,-0.013455352093969232,0.5,591780,0.0,0.0,12,0,0,27,19,19.0,22,49,61,523.0,116.0,36,31,61,829,4.235679051838815,115.10204943735152
11,61,0,0,0,10.000000000000002,20,10.0,21.970080686879935,0,,13.568203584084152,42,14.095238095238095,10.204863910883622,37,2.891891891891892,52.00000000000001,11,52.0,0,0.4700000000000001,36859,3,28,1.0,645.1622592326382,False,0.026463327985432338,0,0.37100000000000005,37078,3,36,1.0,820.9229047276776,False,0.03493530222134659,0,0.20900000000000002,55452,83,94,1.0,3098.927833914945,False,-0.03731631087200903,42,3.329000000000001,42446.0,36,0,0.0,790.9229047276776,False,-0.2764611060045627,37,2.4600000000000004,71236.0,215,0,0.0,2917.1637705780927,False,-0.18725241902341097,0,0.2,88688,53,67,1.0,1402.8406719856628,False,-0.0005990369733479865,0,0.2,129139,0,5,0.0,260.00000000000006,False,0.0009291593430843444,11,0.913,125784,257,0,0.0,2622.6500250970907,False,-0.015901594185409488,0.5,586682,0.0,0.0,6,0,0,28,14,14.0,18,46,64,458.0,128.0,32,29,64,200,6.040792912244797,121.14284234959632
12,64,0,0,0,10.000000000000002,20,10.0,22.36021205466007,28,24.678571428571427,14.849850600600188,51,21.019607843137255,9.89232021462991,7,2.0,51.99999999999999,13,52.0,0,0.4700000000000001,36986,1,29,1.0,658.446149585142,False,0.030152750318653106,0,0.37100000000000005,37442,5,27,1.0,653.725725475822,False,0.042676279235234725,0,0.20900000000000002,55959,82,87,1.0,3125.4743907343423,False,-0.028529543575228113,34,3.627000000000001,40723.0,55,0,0.0,1229.811663006304,False,-0.3018542866780978,7,2.4930000000000008,70802.0,226,0,0.0,3356.0662357356427,False,-0.18965113963230418,0,0.2,87756,83,77,1.0,1994.2462563763188,False,-0.00771303368415457,0,0.2,129139,0,5,0.0,259.99999999999994,False,0.0009291593430843444,13,1.0320000000000003,125480,264,0,0.0,2611.5725366622964,False,-0.018298350987377726,0.5,584287,0.0,0.0,11,0,0,34,10,10.0,18,52,57,502.0,93.0,38,26,57,1605,3.742900495417416,124.88574284501374
13,57,0,0,0,10.000000000000002,20,10.0,21.67569248931381,47,19.127659574468087,15.342395205231721,25,20.6,9.973777688606924,18,10.722222222222221,52.0,6,52.0,18,0.6500000000000001,37433,2,10,1.0,236.7569248931381,False,0.03667223759618391,0,0.37100000000000005,37352,4,37,1.0,842.000622104611,False,0.04279050081584361,0,0.20900000000000002,55384,119,91,1.0,3975.56536990443,False,-0.031062088379655517,19,3.783000000000001,40202.0,55,0,0.0,1192.1630869122596,False,-0.3109712461627716,15,2.6360000000000006,69605.0,245,0,0.0,3758.8868252817715,False,-0.20078213596770134,0,0.2,87876,79,84,1.0,2049.846547056288,False,-0.006060583013448338,0,0.2,129083,0,6,0.1,312.0,False,0.0006968695073132584,6,1.0790000000000002,125263,281,0,0.0,2802.631530498546,False,-0.019238896427775157,0.5125,582198,0.0,0.0,13,0,0,24,7,6.6923076923076925,17,41,59,426.0,204.0,29,28,59,1175,3.6907989345490932,128.57654177956283
14,59,0,0,0,10.000000000000002,20,10.0,21.044375688854323,25,16.0,16.879129299150147,22,35.22727272727273,9.558920984571927,8,1.0,52.0,12,52.0,15,0.7820000000000003,37418,5,10,1.0,260.44375688854325,False,0.036585094510235866,0,0.37100000000000005,37282,1,47,1.0,999.0856573761532,False,0.04302633212842884,0,0.20900000000000002,55749,134,84,1.0,4237.7932034350915,False,-0.022683342593140667,5,3.8140000000000014,40052.0,55,0,0.0,1157.4406628869879,False,-0.31379776846458435,8,2.7010000000000005,68486.0,267,0,0.0,4506.72752287309,False,-0.2091123535498972,0,0.2,87876,69,94,1.0,2063.1984941911214,False,-0.005985943594294093,0,0.2,129083,0,6,0.0,312.0,False,0.0006968695073132584,12,1.1930000000000003,125001,289,0,0.0,2762.528164541287,False,-0.0214228210650439,0.5,580947,0.0,0.0,7,0,0,29,7,6.6,14,43,52,407.0,119.0,29,30,52,965,3.224881986156106,131.80142376571894
15,52,0,0,0,10.000000000000002,20,10.0,21.41475804501808,46,23.043478260869566,17.040758632407886,39,18.102564102564102,8.056219529806825,54,3.722222222222222,51.99999999999999,10,52.0,14,0.9070000000000003,37446,4,10,1.0,254.14758045018078,False,0.03727117550244572,0,0.37100000000000005,37848,2,35,1.0,769.5165315756327,False,0.05548293255080517,0,0.20900000000000002,55527,148,91,1.0,4720.093226211793,False,-0.02235992276594057,36,4.1690000000000005,38282.0,77,0,0.0,1648.936369466392,False,-0.33954048766727135,54,3.233000000000001,63471.0,298,0,0.0,5078.14607245755,False,-0.26198726522781246,0,0.2,87765,67,104,1.0,1979.5776594712383,False,-0.007694410633189565,0,0.2,129083,0,6,0.0,311.99999999999994,False,0.0006968695073132584,10,1.2810000000000004,124618,343,0,0.0,2763.2832987237407,False,-0.02438546446846763,0.5,574040,0.0,0.0,9,0,0,20,15,14.583333333333334,20,40,45,399.0,102.0,28,24,45,1038,3.2861250657588243,135.08754883147776
16,45,0,0,0,10.000000000000002,20,10.0,22.482104059122776,28,31.0,18.08723656449998,34,26.264705882352942,8.80624318868267,3,56.0,52.0,15,52.0,0,0.893,37356,3,20,1.0,479.6420811824555,False,0.03789915359277876,0,0.37100000000000005,38606,3,17,1.0,412.1957690050872,False,0.07147662768137773,0,0.20900000000000002,56171,138,89,1.0,4712.294414399441,False,-0.011549421438588784,22,4.3530000000000015,36729.0,105,0,0.0,2360.6209262078914,False,-0.35975898966232717,0,3.179000000000001,62753.0,318,0,0.0,5751.741227510995,False,-0.26624922449207317,0,0.2,87758,71,111,1.0,2261.686790023275,False,-0.0061956397369092,0,0.2,129083,0,6,0.0,312.0,False,0.0006968695073132584,15,1.4210000000000003,124087,346,0,0.0,3046.9601432842037,False,-0.027398740434365722,0.5,572543,0.0,0.0,11,0,0,18,9,9.0,20,38,50,360.0,173.0,25,20,50,1880,3.38431753590703,138.4718663673848
17,50,0,0,0,10.000000000000002,20,10.0,21.8944547287942,38,18.394736842105264,18.026631502624692,13,16.76923076923077,7.682567761840954,38,2.5789473684210527,52.0,9,52.0,18,1.0730000000000004,37613,3,10,1.0,248.94454728794202,False,0.04180968648770043,0,0.37100000000000005,38506,3,27,1.0,621.1502776774435,False,0.07160023020839582,0,0.20900000000000002,55677,166,94,1.0,5328.982846226559,False,-0.014684916263645625,8,4.411000000000001,36466.0,105,0,0.0,2298.917746523391,False,-0.36472177681069906,38,3.5590000000000006,60168.0,318,0,0.0,5732.468817834652,False,-0.2952580480426939,0,0.2,87540,74,121,1.0,2263.5614303769826,False,-0.008622466652633613,0,0.2,129083,0,6,0.0,312.0,False,0.0006968695073132584,9,1.4960000000000004,123834,384,0,0.0,2950.106020546926,False,-0.029732688520441794,0.5,568887,0.0,0.0,8,0,0,24,11,10.719999999999999,20,44,50,511.0,153.0,31,19,50,704,3.204093888401985,141.67596025578678
18,50,0,0,0,10.000000000000002,20,10.0,21.64964660314521,45,20.355555555555554,18.00581530911976,51,17.901960784313726,10.923271222247763,55,22.09090909090909,52.0,11,52.0,21,1.2650000000000001,37590,5,10,1.0,266.49646603145214,False,0.04141700668127237,0,0.37100000000000005,38846,1,23,1.0,507.94187187233985,False,0.07942387256539142,0,0.20900000000000002,55833,187,88,1.0,5632.995661990693,False,-0.009483071878614717,35,4.753000000000001,34805.0,119,0,0.0,2576.30794577428,False,-0.39043160944947486,36,3.881000000000001,57538.0,327,0,0.0,5887.901606082162,False,-0.3237933566289024,0,0.2,87949,106,112,1.0,3132.0227996584445,False,0.0008051093973728718,0,0.2,129083,0,6,0.0,312.0,False,0.0006968695073132584,11,1.5970000000000004,122397,439,0,0.0,4795.316066566768,False,-0.03371564601132503,0.5,564041,0.0,0.0,11,0,0,22,13,12.67741935483871,18,40,55,436.0,111.0,28,22,55,2355,3.7151046888902783,145.39106494467705
19,55,0,0,0,10.000000000000002,20,10.0,21.64964660314521,0,,18.452230042381707,36,21.86111111111111,11.529468085121122,3,56.0,52.0,6,52.0,0,1.2440000000000002,37520,2,20,1.0,452.99293206290423,False,0.042058815283975676,0,0.37100000000000005,38716,4,33,1.0,754.438337903792,False,0.07923747809270063,0,0.20900000000000002,56274,177,89,1.0,5474.235922528675,False,-0.003375758537022866,27,4.988000000000001,33884.0,119,0,0.0,2576.30794577428,False,-0.4059861516798037,0,3.8450000000000015,56781.0,357,0,0.0,6587.446125130269,False,-0.32834628688030215,0,0.2,88087,102,119,1.0,3254.134166452348,False,0.003030612604968165,0,0.2,129083,0,6,0.0,312.0,False,0.0006968695073132584,6,1.6460000000000006,122145,442,0,0.0,5096.024893623536,False,-0.03450268723093658,0.5,562490,0.0,0.0,8,0,0,20,8,8.0,23,43,46,439.0,106.0,30,25,46,809,4.579356693662703,149.97042163833976
20,46,0,0,0,10.000000000000002,20,10.0,21.64964660314521,0,,18.495380350017292,16,19.25,12.194137975664079,8,28.875,51.99999999999999,10,52.0,0,1.244,37440,0,30,1.0,649.4893980943564,False,0.04256259004078016,0,0.37100000000000005,38596,6,43,1.0,990.9348039352441,False,0.07918911746590906,0,0.20900000000000002,56479,167,94,1.0,5354.056735626876,False,-0.0009284023608208527,11,5.0710000000000015,33585.0,119,0,0.0,2576.30794577428,False,-0.4110358890596824,4,3.8850000000000016,56523.0,363,0,0.0,6713.823067056277,False,-0.3305243391486406,0,0.2,88092,102,125,1.0,3410.796042659774,False,0.003962277890163487,0,0.2,129083,0,6,0.0,311.99999999999994,False,0.0006968695073132584,10,1.7400000000000004,121732,450,0,0.0,5487.3620890488355,False,-0.036185483089110876,0.5,561530,0.0,0.0,10,0,0,20,7,7.0,21,41,41,423.0,47.0,29,17,41,628,2.9763765512034297,152.9467981895432
21,41,0,0,0,10.000000000000002,20,10.0,21.717008460204735,50,22.06,18.17320968230173,16,12.8125,15.457602643192027,28,37.357142857142854,51.99999999999999,9,52.0,5,1.294,37868,0,10,1.0,217.17008460204735,False,0.04841081749995933,0,0.37100000000000005,38976,6,38,1.0,885.2463214877799,False,0.08822083098428869,0,0.20900000000000002,55856,192,104,1.0,6059.679431318689,False,-0.0054915519808930455,16,5.2200000000000015,32687.0,134,0,0.0,2910.0791336674342,False,-0.4233835002476953,10,3.981000000000001,55950.0,377,0,0.0,6851.300050227753,False,-0.3361621364990678,0,0.2,89066,94,117,1.0,3516.82121938983,False,0.015444591635957098,0,0.2,129083,0,6,0.0,311.99999999999994,False,0.0006968695073132584,9,1.8200000000000005,120534,478,0,0.0,7388.734063445789,False,-0.038100434136362674,0.5,560020,0.0,0.0,11,0,0,19,8,7.1923076923076925,14,33,52,313.0,57.0,22,19,52,1863,3.0443893084302545,155.99118749797344
22,52,0,0,0,10.000000000000002,20,10.0,22.178710701565194,36,25.694444444444443,18.34025748684537,34,19.58823529411765,14.517814087149604,34,9.147058823529411,51.99999999999999,12,52.0,12,1.409,37996,3,10,1.0,251.78710701565194,False,0.05242231602870627,0,0.37100000000000005,39325,3,34,1.0,784.0761638532166,False,0.09645910283318904,0,0.20900000000000002,55539,204,107,1.0,6486.864534211754,False,-0.007237974918412521,27,5.474000000000001,31725.0,148,0,0.0,3282.449183831649,False,-0.43648604833703497,31,4.2810000000000015,53729.0,399,0,0.0,7317.7627372513025,False,-0.35838599590101344,0,0.2,89030,96,124,1.0,3560.8736655437065,False,0.01528836055109796,0,0.2,129083,0,6,0.0,311.99999999999994,False,0.0006968695073132584,12,1.9310000000000003,119971,512,0,0.0,7433.1208126205975,False,-0.042287896876396294,0.5,556398,0.0,0.0,10,0,0,24,12,11.166666666666668,19,43,46,425.0,100.0,31,21,46,976,3.2885504262521863,159.27973792422563
23,46,0,0,0,10.000000000000002,20,10.0,22.804654615879766,19,32.0,18.397570517266285,23,19.043478260869566,14.255597918438163,23,11.91304347826087,51.99999999999999,11,52.0,0,1.3970000000000002,37866,6,20,1.0,516.0930923175954,False,0.052481753199867365,0,0.37100000000000005,39863,0,25,1.0,570.1163653969942,False,0.10835817526705407,0,0.20900000000000002,55884,194,107,1.0,6392.643040828167,False,-0.0022069966659220923,13,5.577000000000002,30722.0,167,0,0.0,3808.377320851921,False,-0.44898433297147555,12,4.370000000000001,52865.0,410,0,0.0,7543.003912079177,False,-0.3667866467354674,0,0.2,89148,98,123,1.0,3556.40045465999,False,0.016582630584059146,0,0.2,129083,0,6,0.0,311.99999999999994,False,0.0006968695073132584,11,2.0290000000000004,119473,535,0,0.0,7626.744886364417,False,-0.045394293078674985,0.5,554904,0.0,0.0,11,0,0,15,10,10.0,21,36,43,339.0,80.0,23,23,43,1373,2.9246732918545604,162.2044112160802
