simulation,time,seller,buyer,product,quantity,price
0,34,m_4,f1_0,p0,1,1.0
0,34,f1_0,f2_0,p1,1,6.0
0,35,m_2,f1_0,p0,1,1.5
0,35,m_4,f1_0,p0,1,1.0
0,35,m_1,f1_0,p0,1,1.5
0,35,f1_0,f2_0,p1,1,6.0
0,35,f2_0,c_1,p2,4,42.0
0,35,f2_0,c_4,p2,1,10.5
0,36,m_0,f1_0,p0,2,3.0
0,36,m_3,f1_0,p0,1,1.5
0,36,f1_0,f2_0,p1,2,12.0
0,36,f2_0,c_0,p2,2,16.0
0,36,f2_0,c_4,p2,1,10.0
0,37,m_1,f1_0,p0,2,3.0
0,37,m_0,f1_0,p0,1,1.5
0,37,m_3,f1_0,p0,1,1.0
0,37,m_4,f1_0,p0,2,3.0
0,37,f1_0,f2_0,p1,1,6.0
0,37,f1_0,f2_0,p1,1,6.0
0,37,f2_0,c_1,p2,1,10.0
0,37,f2_0,c_3,p2,2,21.0
0,38,m_4,f1_0,p0,1,1.5
0,38,f1_0,f2_0,p1,2,12.0
0,38,f2_0,c_3,p2,1,10.0
0,38,f2_0,c_2,p2,3,31.5
0,39,m_0,f1_0,p0,2,3.0
0,39,m_4,f1_0,p0,2,1.0
0,39,f1_0,f2_0,p1,2,12.0
0,39,f2_0,c_1,p2,4,42.0
0,40,f2_0,c_2,p2,2,21.0
0,40,f2_0,c_0,p2,1,10.5
0,40,f2_0,c_3,p2,1,10.5
0,41,f1_0,f2_0,p1,2,12.0
0,41,f1_0,f2_0,p1,1,6.0
0,41,f2_0,c_0,p2,1,10.0
0,41,f2_0,c_4,p2,2,21.0
0,41,f2_0,c_1,p2,1,10.0
0,42,f1_0,f2_0,p1,1,6.0
0,42,f2_0,c_0,p2,2,20.0
0,42,f2_0,c_1,p2,2,21.0
0,43,f1_0,f2_0,p1,1,6.0
0,43,f1_0,f2_0,p1,2,12.0
0,43,f2_0,c_3,p2,4,42.0
0,44,f2_0,c_3,p2,2,21.0
0,44,f2_0,c_2,p2,1,10.0
0,44,f2_0,c_4,p2,1,10.5
0,45,f2_0,c_1,p2,4,40.0
0,46,f2_0,c_2,p2,1,10.5
0,46,f2_0,c_0,p2,3,31.5
0,47,f1_0,f2_0,p1,2,12.0
0,47,f2_0,c_2,p2,3,31.5
0,48,m_1,f1_0,p0,2,3.0
0,48,m_2,f1_0,p0,2,3.0
0,48,f2_0,c_3,p2,1,10.5
0,48,f2_0,c_0,p2,3,31.5
0,49,m_3,f1_0,p0,1,1.0
0,49,f1_0,f2_0,p1,1,6.0
0,49,f2_0,c_1,p2,4,36.0
0,50,m_2,f1_0,p0,1,1.0
0,50,f1_0,f2_0,p1,1,6.0
0,50,f1_0,f2_0,p1,1,6.0
0,50,f2_0,c_3,p2,1,10.0
0,50,f2_0,c_4,p2,2,20.0
0,50,f2_0,c_1,p2,1,10.0
0,51,m_3,f1_0,p0,2,3.0
0,51,m_2,f1_0,p0,1,1.0
0,51,m_4,f1_0,p0,2,3.0
0,51,f1_0,f2_0,p1,1,6.0
0,51,f2_0,c_0,p2,2,21.0
0,52,m_0,f1_0,p0,1,0.5
0,52,m_3,f1_0,p0,2,3.0
0,52,f2_0,c_3,p2,2,21.0
0,52,f2_0,c_4,p2,1,10.0
0,52,f2_0,c_2,p2,1,10.5
0,53,f1_0,f2_0,p1,1,6.0
0,53,f2_0,c_2,p2,4,42.0
0,54,f1_0,f2_0,p1,2,12.0
0,54,f1_0,f2_0,p1,1,6.0
0,54,f1_0,f2_0,p1,1,6.0
0,54,f2_0,c_3,p2,4,40.0
0,55,f2_0,c_0,p2,4,42.0
0,56,m_0,f1_0,p0,1,1.5
0,56,f1_0,f2_0,p1,1,6.0
0,56,f1_0,f2_0,p1,2,12.0
0,56,f1_0,f2_0,p1,1,6.0
0,56,f2_0,c_2,p2,4,42.0
0,57,f2_0,c_0,p2,4,40.0
0,58,f2_0,c_2,p2,4,42.0
0,59,m_4,f1_0,p0,1,1.5
0,59,m_1,f1_0,p0,1,1.5
0,59,f2_0,c_2,p2,3,31.5
0,59,f2_0,c_0,p2,1,10.5
0,60,m_1,f1_0,p0,1,1.5
0,60,f1_0,f2_0,p1,1,6.0
0,60,f1_0,f2_0,p1,3,18.0
0,60,f2_0,c_4,p2,1,10.5
0,61,m_1,f1_0,p0,2,3.0
0,61,f1_0,f2_0,p1,1,6.0
0,61,f2_0,c_4,p2,3,31.5
0,62,m_1,f1_0,p0,2,2.0
0,62,f1_0,f2_0,p1,2,12.0
0,62,f2_0,c_2,p2,4,42.0
0,62,f2_0,c_1,p2,1,10.0
0,63,m_2,f1_0,p0,1,1.0
0,63,m_4,f1_0,p0,1,1.5
0,63,m_2,f1_0,p0,1,1.0
0,63,f1_0,f2_0,p1,2,12.0
0,63,f2_0,c_3,p2,1,10.0
0,63,f2_0,c_2,p2,2,20.0
0,64,m_2,f1_0,p0,1,1.5
0,64,f2_0,c_1,p2,3,31.5
0,64,f2_0,c_4,p2,1,10.5
0,64,f2_0,c_0,p2,1,10.5
0,65,m_0,f1_0,p0,1,1.0
0,65,f2_0,c_3,p2,4,42.0
0,66,m_3,f1_0,p0,1,1.5
0,66,m_1,f1_0,p0,1,1.0
0,66,f2_0,c_0,p2,4,42.0
0,66,f2_0,c_2,p2,1,10.5
0,67,m_3,f1_0,p0,1,1.5
0,67,m_2,f1_0,p0,1,1.5
0,67,m_2,f1_0,p0,2,3.0
0,67,f1_0,f2_0,p1,2,12.0
0,67,f1_0,f2_0,p1,1,6.0
0,67,f1_0,f2_0,p1,1,6.0
0,67,f1_0,f2_0,p1,2,12.0
0,67,f2_0,c_0,p2,3,31.5
0,68,m_0,f1_0,p0,2,1.0
0,68,m_4,f1_0,p0,2,2.0
0,68,f2_0,c_2,p2,2,21.0
0,68,f2_0,c_0,p2,2,21.0
0,69,m_3,f1_0,p0,1,1.5
0,69,m_0,f1_0,p0,2,3.0
0,69,f1_0,f2_0,p1,2,12.0
0,69,f1_0,f2_0,p1,3,18.0
0,69,f1_0,f2_0,p1,1,6.0
0,69,f2_0,c_1,p2,2,21.0
0,70,f1_0,f2_0,p1,3,18.0
0,70,f2_0,c_0,p2,4,42.0
0,70,f2_0,c_2,p2,1,10.5
0,71,f1_0,f2_0,p1,2,12.0
0,71,f1_0,f2_0,p1,1,6.0
0,71,f2_0,c_3,p2,2,21.0
0,71,f2_0,c_4,p2,2,21.0
0,71,f2_0,c_2,p2,1,10.5
0,72,f2_0,c_4,p2,4,40.0
0,72,f2_0,c_1,p2,1,10.0
0,73,m_3,f1_0,p0,1,1.0
0,73,f2_0,c_2,p2,3,31.5
0,73,f2_0,c_0,p2,2,21.0
0,74,m_1,f1_0,p0,2,3.0
0,74,f2_0,c_2,p2,4,42.0
0,74,f2_0,c_1,p2,1,10.0
0,75,f1_0,f2_0,p1,1,6.0
0,75,f1_0,f2_0,p1,1,6.0
0,75,f2_0,c_3,p2,2,20.0
0,75,f2_0,c_0,p2,2,20.0
0,75,f2_0,c_1,p2,1,10.0
0,76,m_4,f1_0,p0,1,1.0
0,76,f1_0,f2_0,p1,1,6.0
0,76,f2_0,c_1,p2,4,42.0
0,76,f2_0,c_3,p2,1,10.5
0,77,m_4,f1_0,p0,1,1.5
0,77,f2_0,c_0,p2,4,40.0
0,77,f2_0,c_1,p2,1,10.0
0,78,f2_0,c_3,p2,4,42.0
0,78,f2_0,c_2,p2,1,10.0
0,79,f2_0,c_4,p2,3,30.0
0,79,f2_0,c_2,p2,1,10.0
0,80,m_0,f1_0,p0,2,3.0
0,80,m_1,f1_0,p0,1,1.0
0,80,f2_0,c_0,p2,1,10.0
0,80,f2_0,c_3,p2,3,31.5
0,81,m_0,f1_0,p0,2,2.0
0,81,f2_0,c_0,p2,2,20.0
0,81,f2_0,c_2,p2,2,21.0
0,82,m_2,f1_0,p0,1,1.5
0,82,f1_0,f2_0,p1,4,24.0
0,82,f2_0,c_1,p2,2,20.0
0,82,f2_0,c_3,p2,2,20.0
0,83,m_2,f1_0,p0,1,1.5
0,83,m_2,f1_0,p0,1,1.5
0,83,f1_0,f2_0,p1,2,12.0
0,83,f1_0,f2_0,p1,1,6.0
0,83,f2_0,c_4,p2,3,31.5
0,83,f2_0,c_3,p2,1,10.5
0,84,m_3,f1_0,p0,1,1.5
0,84,m_2,f1_0,p0,1,1.0
0,84,f1_0,f2_0,p1,2,12.0
0,84,f2_0,c_3,p2,2,20.0
0,84,f2_0,c_1,p2,2,20.0
0,85,f2_0,c_3,p2,3,30.0
0,85,f2_0,c_0,p2,1,10.0
0,86,m_2,f1_0,p0,1,1.5
0,86,m_1,f1_0,p0,1,1.5
0,86,f2_0,c_0,p2,3,31.5
0,86,f2_0,c_4,p2,1,10.5
0,87,m_2,f1_0,p0,1,1.5
0,87,m_0,f1_0,p0,2,1.0
0,87,m_4,f1_0,p0,1,1.0
0,87,f2_0,c_2,p2,1,10.0
0,88,m_2,f1_0,p0,2,3.0
0,88,f1_0,f2_0,p1,3,18.0
0,88,f1_0,f2_0,p1,2,12.0
0,88,f1_0,f2_0,p1,1,6.0
0,88,f1_0,f2_0,p1,1,6.0
0,89,f2_0,c_0,p2,4,42.0
0,89,f2_0,c_3,p2,1,9.5
0,90,m_1,f1_0,p0,2,3.0
0,90,f1_0,f2_0,p1,2,12.0
0,90,f1_0,f2_0,p1,1,6.0
0,90,f2_0,c_4,p2,4,42.0
0,90,f2_0,c_3,p2,1,10.5
0,91,m_1,f1_0,p0,1,1.5
0,91,m_2,f1_0,p0,1,1.5
0,91,m_3,f1_0,p0,1,0.5
0,91,f1_0,f2_0,p1,1,6.0
0,91,f1_0,f2_0,p1,2,12.0
0,92,f2_0,c_1,p2,3,31.5
0,92,f2_0,c_3,p2,3,31.5
0,93,m_0,f1_0,p0,1,1.0
0,93,m_3,f1_0,p0,1,1.0
0,93,f2_0,c_2,p2,4,42.0
0,94,f1_0,f2_0,p1,3,18.0
0,94,f1_0,f2_0,p1,1,6.0
0,94,f1_0,f2_0,p1,1,6.0
0,94,f2_0,c_2,p2,3,30.0
0,94,f2_0,c_3,p2,1,10.0
0,95,f2_0,c_4,p2,3,31.5
0,95,f2_0,c_2,p2,1,10.5
0,96,f2_0,c_2,p2,3,31.5
0,96,f2_0,c_4,p2,1,10.5
0,97,f2_0,c_4,p2,1,10.0
0,97,f2_0,c_0,p2,3,31.5
0,98,f2_0,c_3,p2,2,21.0
0,99,f2_0,c_4,p2,1,10.5
0,99,f2_0,c_3,p2,2,21.0
1,3,m_0,f1_0,p0,1,1.0
1,4,m_0,f1_0,p0,1,1.0
1,4,m_1,f1_0,p0,1,1.0
1,4,m_4,f1_0,p0,1,1.0
1,5,m_3,f1_0,p0,1,1.0
1,6,m_4,f1_0,p0,1,1.5
1,6,m_1,f1_0,p0,1,1.5
1,6,m_3,f1_0,p0,1,1.5
1,6,m_0,f1_0,p0,1,1.0
1,6,f1_0,f2_0,p1,2,9.0
1,6,f1_0,f2_0,p1,1,4.5
1,7,f2_0,c_1,p2,1,8.0
1,7,f2_0,c_3,p2,1,3.5
1,8,f1_0,f2_0,p1,2,9.0
1,9,m_0,f1_0,p0,1,1.0
1,9,f1_0,f2_0,p1,1,2.5
1,9,f2_0,c_2,p2,3,24.0
1,10,m_2,f1_0,p0,1,1.5
1,10,f1_0,f2_0,p1,1,3.5
1,10,f2_0,c_0,p2,1,8.0
1,11,f2_0,c_0,p2,2,16.0
1,12,f1_0,f2_0,p1,2,9.0
1,12,f2_0,c_0,p2,3,24.0
1,13,f1_0,f2_0,p1,1,4.5
1,13,f2_0,c_0,p2,1,4.0
1,13,f2_0,c_3,p2,2,16.0
1,14,m_3,f1_0,p0,1,1.0
1,14,m_4,f1_0,p0,1,1.5
1,14,f1_0,f2_0,p1,1,4.5
1,14,f2_0,c_3,p2,2,16.0
1,14,f2_0,c_0,p2,1,8.0
1,15,m_0,f1_0,p0,1,1.5
1,15,f1_0,f2_0,p1,2,9.0
1,15,f2_0,c_0,p2,2,16.0
1,15,f2_0,c_4,p2,1,8.0
1,16,m_4,f1_0,p0,1,1.0
1,16,f1_0,f2_0,p1,1,4.5
1,16,f2_0,c_3,p2,2,16.0
1,16,f2_0,c_4,p2,1,8.0
1,17,m_4,f1_0,p0,1,1.5
1,17,m_3,f1_0,p0,1,1.5
1,17,m_0,f1_0,p0,1,1.0
1,17,m_2,f1_0,p0,1,1.5
1,17,f2_0,c_1,p2,2,16.0
1,17,f2_0,c_0,p2,1,8.0
1,18,f1_0,f2_0,p1,1,4.5
1,18,f2_0,c_1,p2,2,16.0
1,18,f2_0,c_3,p2,1,8.0
1,19,m_1,f1_0,p0,1,1.5
1,19,m_2,f1_0,p0,1,1.5
1,19,f1_0,f2_0,p1,1,4.5
1,19,f1_0,f2_0,p1,2,9.0
1,20,f2_0,c_0,p2,3,24.0
1,20,f2_0,c_2,p2,3,24.0
1,21,m_4,f1_0,p0,1,1.5
1,21,m_2,f1_0,p0,1,1.5
1,21,f1_0,f2_0,p1,3,13.5
1,22,m_0,f1_0,p0,1,1.5
1,22,m_1,f1_0,p0,1,1.5
1,22,f1_0,f2_0,p1,1,4.5
1,22,f2_0,c_3,p2,3,24.0
1,23,m_0,f1_0,p0,2,1.0
1,23,m_3,f1_0,p0,1,1.0
1,23,m_2,f1_0,p0,1,1.0
1,23,m_1,f1_0,p0,1,1.0
1,23,f1_0,f2_0,p1,3,13.5
1,24,f1_0,f2_0,p1,2,9.0
1,24,f2_0,c_0,p2,1,8.0
1,24,f2_0,c_1,p2,4,32.0
1,25,f1_0,f2_0,p1,2,9.0
1,25,f2_0,c_2,p2,2,16.0
1,25,f2_0,c_1,p2,2,16.0
1,26,m_3,f1_0,p0,1,1.5
1,26,f1_0,f2_0,p1,1,4.5
1,26,f2_0,c_4,p2,1,8.0
1,26,f2_0,c_1,p2,1,8.0
1,26,f2_0,c_2,p2,2,16.0
1,27,m_0,f1_0,p0,1,1.5
1,27,f1_0,f2_0,p1,1,4.5
1,27,f2_0,c_1,p2,2,16.0
1,27,f2_0,c_0,p2,2,16.0
1,28,m_1,f1_0,p0,1,1.5
1,28,f2_0,c_1,p2,3,24.0
1,28,f2_0,c_0,p2,1,8.0
1,29,f2_0,c_3,p2,2,16.0
1,29,f2_0,c_4,p2,2,16.0
1,30,m_0,f1_0,p0,1,1.5
1,30,m_2,f1_0,p0,1,1.0
1,30,m_3,f1_0,p0,1,1.5
1,30,m_1,f1_0,p0,1,1.5
1,30,f2_0,c_0,p2,2,16.0
1,30,f2_0,c_3,p2,1,8.0
1,30,f2_0,c_1,p2,1,8.0
1,31,m_3,f1_0,p0,1,1.5
1,31,f2_0,c_1,p2,3,24.0
1,31,f2_0,c_2,p2,1,6.5
1,32,f1_0,f2_0,p1,1,2.5
1,32,f1_0,f2_0,p1,4,18.0
1,32,f2_0,c_4,p2,2,16.0
1,32,f2_0,c_1,p2,1,8.0
1,32,f2_0,c_2,p2,2,16.0
1,33,m_0,f1_0,p0,1,1.0
1,33,f2_0,c_0,p2,4,32.0
1,33,f2_0,c_3,p2,1,8.0
1,34,f1_0,f2_0,p1,1,4.5
1,34,f2_0,c_4,p2,1,8.0
1,34,f2_0,c_3,p2,1,8.0
1,34,f2_0,c_1,p2,2,16.0
1,35,m_1,f1_0,p0,1,1.0
1,35,f1_0,f2_0,p1,1,4.5
1,35,f2_0,c_1,p2,2,16.0
1,35,f2_0,c_0,p2,1,8.0
1,36,m_4,f1_0,p0,1,1.5
1,36,m_0,f1_0,p0,1,1.5
1,36,f1_0,f2_0,p1,1,4.5
1,37,m_2,f1_0,p0,1,1.5
1,37,m_1,f1_0,p0,1,1.5
1,37,f1_0,f2_0,p1,2,9.0
1,37,f2_0,c_3,p2,1,8.0
1,37,f2_0,c_4,p2,2,16.0
1,38,m_4,f1_0,p0,1,1.5
1,38,m_3,f1_0,p0,1,1.0
1,38,m_1,f1_0,p0,1,1.5
1,38,m_0,f1_0,p0,2,3.0
1,38,f1_0,f2_0,p1,1,4.5
1,39,f1_0,f2_0,p1,2,9.0
1,39,f2_0,c_3,p2,3,24.0
1,39,f2_0,c_1,p2,4,32.0
1,40,f1_0,f2_0,p1,1,4.5
1,40,f1_0,f2_0,p1,1,4.5
1,40,f2_0,c_0,p2,2,16.0
1,40,f2_0,c_2,p2,1,8.0
1,41,f2_0,c_1,p2,3,24.0
1,42,f2_0,c_2,p2,2,16.0
1,42,f2_0,c_1,p2,1,8.0
1,43,f2_0,c_4,p2,1,8.0
1,43,f2_0,c_1,p2,1,8.0
1,43,f2_0,c_2,p2,1,8.0
1,44,f2_0,c_1,p2,3,24.0
1,44,f2_0,c_0,p2,1,8.0
1,45,f1_0,f2_0,p1,2,9.0
1,45,f2_0,c_3,p2,1,8.0
1,46,f2_0,c_1,p2,3,24.0
1,46,f2_0,c_3,p2,1,8.0
1,47,f2_0,c_4,p2,4,32.0
1,56,m_4,f1_0,p0,1,1.5
1,58,f1_0,f2_0,p1,1,4.5
1,59,f2_0,c_2,p2,3,24.0
1,75,f1_0,f2_0,p1,1,4.5
1,76,m_3,f1_0,p0,1,1.5
1,77,f1_0,f2_0,p1,1,4.5
1,78,m_1,f1_0,p0,1,0.5
1,79,f1_0,f2_0,p1,1,4.5
1,80,m_1,f1_0,p0,1,1.0
1,81,m_3,f1_0,p0,1,1.0
1,81,f1_0,f2_0,p1,1,4.5
1,82,m_2,f1_0,p0,1,1.0
1,82,f1_0,f2_0,p1,1,4.5
1,83,m_2,f1_0,p0,1,1.0
1,83,f1_0,f2_0,p1,1,4.5
1,83,f2_0,c_4,p2,2,16.0
1,83,f2_0,c_1,p2,2,16.0
1,83,f2_0,c_2,p2,2,16.0
1,83,f2_0,c_3,p2,1,8.0
1,84,m_4,f1_0,p0,2,3.0
1,84,f1_0,f2_0,p1,1,4.5
1,84,f2_0,c_4,p2,4,32.0
1,84,f2_0,c_1,p2,2,16.0
1,85,m_3,f1_0,p0,2,1.0
1,85,m_0,f1_0,p0,1,1.5
1,85,m_1,f1_0,p0,2,3.0
1,85,f1_0,f2_0,p1,1,4.5
1,85,f2_0,c_2,p2,3,24.0
1,86,f1_0,f2_0,p1,2,9.0
1,86,f2_0,c_4,p2,2,16.0
1,86,f2_0,c_3,p2,2,13.0
1,87,m_4,f1_0,p0,1,1.5
1,87,f1_0,f2_0,p1,2,9.0
1,87,f2_0,c_4,p2,3,24.0
1,87,f2_0,c_2,p2,1,8.0
1,88,f1_0,f2_0,p1,2,9.0
1,88,f2_0,c_2,p2,3,24.0
1,88,f2_0,c_0,p2,1,8.0
1,89,m_4,f1_0,p0,1,1.5
1,89,f2_0,c_0,p2,3,24.0
1,89,f2_0,c_2,p2,1,8.0
1,90,m_4,f1_0,p0,1,1.5
1,90,f2_0,c_0,p2,4,32.0
1,91,f2_0,c_0,p2,1,8.0
1,92,m_2,f1_0,p0,1,1.5
1,93,m_3,f1_0,p0,1,1.0
1,93,m_1,f1_0,p0,1,1.5
1,94,m_2,f1_0,p0,1,1.0
1,94,f1_0,f2_0,p1,4,18.0
1,95,m_1,f1_0,p0,1,1.0
1,95,m_4,f1_0,p0,2,3.0
1,95,f2_0,c_1,p2,3,24.0
1,95,f2_0,c_3,p2,1,8.0
1,96,f1_0,f2_0,p1,1,2.0
1,96,f1_0,f2_0,p1,2,9.0
1,96,f1_0,f2_0,p1,2,9.0
1,97,f1_0,f2_0,p1,1,4.5
1,97,f2_0,c_4,p2,3,24.0
1,97,f2_0,c_1,p2,1,8.0
1,97,f2_0,c_2,p2,1,8.0
1,98,f2_0,c_0,p2,2,16.0
1,98,f2_0,c_1,p2,1,8.0
1,98,f2_0,c_3,p2,2,16.0
1,99,f2_0,c_0,p2,3,24.0
1,99,f2_0,c_1,p2,2,16.0
2,5,m_0,f1_0,p0,1,1.5
2,5,m_4,f1_0,p0,1,1.0
2,6,m_3,f1_0,p0,1,1.0
2,6,m_1,f1_0,p0,1,1.5
2,6,f1_0,f2_0,p1,1,6.5
2,7,m_4,f1_0,p0,1,1.0
2,7,m_0,f1_0,p0,1,1.5
2,8,m_4,f1_0,p0,1,1.5
2,8,f1_0,f2_0,p1,1,6.5
2,8,f1_0,f2_0,p1,1,6.5
2,9,m_0,f1_0,p0,2,3.0
2,9,m_4,f1_0,p0,2,3.0
2,9,f1_0,f2_0,p1,1,6.5
2,9,f2_0,c_4,p2,3,31.5
2,9,f2_0,c_3,p2,1,5.5
2,10,m_1,f1_0,p0,1,1.5
2,10,m_2,f1_0,p0,1,1.0
2,10,f1_0,f2_0,p1,2,13.0
2,10,f2_0,c_1,p2,2,21.0
2,11,m_1,f1_0,p0,2,1.0
2,11,m_2,f1_0,p0,2,2.0
2,11,f1_0,f2_0,p1,2,13.0
2,11,f2_0,c_4,p2,2,21.0
2,12,m_3,f1_0,p0,1,1.0
2,12,m_3,f1_0,p0,1,1.0
2,12,m_2,f1_0,p0,1,1.0
2,12,f1_0,f2_0,p1,1,6.5
2,12,f1_0,f2_0,p1,1,6.5
2,12,f2_0,c_0,p2,1,5.5
2,12,f2_0,c_2,p2,1,10.5
2,13,m_0,f1_0,p0,1,1.0
2,13,m_2,f1_0,p0,1,1.5
2,13,m_1,f1_0,p0,1,1.5
2,13,f1_0,f2_0,p1,1,6.5
2,13,f1_0,f2_0,p1,1,6.5
2,13,f2_0,c_3,p2,3,31.5
2,14,m_0,f1_0,p0,1,1.5
2,14,f1_0,f2_0,p1,2,13.0
2,14,f2_0,c_3,p2,3,31.5
2,15,m_3,f1_0,p0,1,1.0
2,15,f1_0,f2_0,p1,2,13.0
2,15,f2_0,c_3,p2,2,21.0
2,15,f2_0,c_2,p2,1,10.5
2,16,m_1,f1_0,p0,2,3.0
2,16,f1_0,f2_0,p1,1,6.5
2,16,f1_0,f2_0,p1,1,6.5
2,16,f2_0,c_2,p2,1,10.0
2,16,f2_0,c_3,p2,2,21.0
2,17,m_0,f1_0,p0,1,1.5
2,17,m_1,f1_0,p0,1,1.5
2,17,m_2,f1_0,p0,1,1.0
2,17,f1_0,f2_0,p1,2,13.0
2,17,f2_0,c_0,p2,1,10.5
2,17,f2_0,c_4,p2,1,10.5
2,17,f2_0,c_3,p2,1,10.5
2,18,f1_0,f2_0,p1,2,13.0
2,18,f2_0,c_4,p2,3,31.5
2,19,f1_0,f2_0,p1,1,6.5
2,19,f1_0,f2_0,p1,1,6.5
2,19,f2_0,c_0,p2,1,10.0
2,19,f2_0,c_2,p2,3,31.5
2,20,f2_0,c_2,p2,2,21.0
2,20,f2_0,c_3,p2,2,21.0
2,21,f2_0,c_0,p2,3,31.5
2,21,f2_0,c_2,p2,1,10.5
2,22,f2_0,c_1,p2,3,30.0
2,22,f2_0,c_0,p2,1,10.0
2,23,f2_0,c_3,p2,2,21.0
2,23,f2_0,c_0,p2,2,21.0
2,24,f1_0,f2_0,p1,1,6.5
2,24,f2_0,c_1,p2,1,10.0
2,24,f2_0,c_3,p2,1,10.0
2,24,f2_0,c_4,p2,1,10.0
2,25,f1_0,f2_0,p1,1,6.5
2,25,f1_0,f2_0,p1,2,13.0
2,25,f1_0,f2_0,p1,1,6.5
2,25,f2_0,c_0,p2,2,20.0
2,25,f2_0,c_4,p2,1,10.0
2,25,f2_0,c_2,p2,1,10.5
2,26,m_3,f1_0,p0,1,1.5
2,26,m_0,f1_0,p0,1,1.0
2,26,f1_0,f2_0,p1,1,6.5
2,26,f2_0,c_2,p2,4,42.0
2,27,m_0,f1_0,p0,1,1.5
2,27,m_1,f1_0,p0,1,1.0
2,27,f2_0,c_1,p2,4,40.0
2,28,m_1,f1_0,p0,1,1.0
2,28,m_4,f1_0,p0,1,1.5
2,28,f1_0,f2_0,p1,2,13.0
2,28,f2_0,c_0,p2,2,13.0
2,28,f2_0,c_4,p2,1,10.0
2,28,f2_0,c_1,p2,1,10.0
2,29,m_0,f1_0,p0,1,1.5
2,29,m_2,f1_0,p0,2,3.0
2,29,f1_0,f2_0,p1,3,19.5
2,29,f2_0,c_2,p2,4,42.0
2,30,m_0,f1_0,p0,1,1.5
2,30,m_4,f1_0,p0,1,1.5
2,30,f1_0,f2_0,p1,1,6.5
2,30,f1_0,f2_0,p1,1,6.5
2,30,f2_0,c_2,p2,3,31.5
2,31,f1_0,f2_0,p1,1,4.0
2,31,f1_0,f2_0,p1,1,6.5
2,31,f2_0,c_1,p2,4,42.0
2,32,m_3,f1_0,p0,1,1.0
