simulation,time,seller,buyer,product,quantity,price
0,41,f4_0,c_0,p4,1,17.5
0,41,f4_0,c_3,p4,2,35.0
0,41,f4_0,c_1,p4,1,17.5
0,42,f1_0,f2_0,p1,1,5.0
0,42,f3_0,f4_0,p3,2,26.0
0,42,f3_0,f4_0,p3,1,13.5
0,42,f4_0,c_2,p4,3,52.5
0,42,f4_0,c_4,p4,1,17.5
0,43,f4_0,c_4,p4,2,36.0
0,43,f4_0,c_3,p4,1,17.5
0,43,f4_0,c_0,p4,1,17.5
0,44,f2_0,f3_0,p2,1,10.5
0,44,f4_0,c_1,p4,4,72.0
0,44,f4_0,c_3,p4,1,18.0
0,45,f4_0,c_3,p4,1,17.5
0,45,f4_0,c_4,p4,3,52.5
0,46,f3_0,f4_0,p3,2,12.0
0,46,f3_0,f4_0,p3,1,13.5
0,46,f4_0,c_3,p4,3,52.5
0,46,f4_0,c_4,p4,2,35.0
0,47,f4_0,c_3,p4,1,17.5
0,47,f4_0,c_1,p4,2,35.0
0,47,f4_0,c_0,p4,1,17.5
0,48,f4_0,c_1,p4,2,35.0
0,48,f4_0,c_4,p4,2,35.0
0,49,f4_0,c_3,p4,1,17.5
0,49,f4_0,c_0,p4,3,52.5
0,50,f4_0,c_2,p4,1,17.5
0,50,f4_0,c_1,p4,3,52.5
0,51,f4_0,c_0,p4,4,70.0
0,52,f4_0,c_0,p4,1,17.5
0,52,f4_0,c_1,p4,2,35.0
0,52,f4_0,c_4,p4,1,17.5
0,53,f4_0,c_2,p4,4,72.0
0,53,f4_0,c_1,p4,1,17.5
0,54,f4_0,c_3,p4,3,54.0
0,54,f4_0,c_0,p4,2,35.0
0,55,f4_0,c_4,p4,3,52.5
0,55,f4_0,c_3,p4,1,17.5
0,56,f4_0,c_0,p4,1,17.5
0,56,f4_0,c_2,p4,2,35.0
0,56,f4_0,c_3,p4,1,17.5
0,57,f4_0,c_3,p4,4,72.0
0,57,f4_0,c_4,p4,1,17.5
0,58,f4_0,c_3,p4,2,35.0
0,58,f4_0,c_0,p4,1,17.5
0,58,f4_0,c_1,p4,1,18.0
0,59,f4_0,c_2,p4,3,52.5
0,59,f4_0,c_3,p4,2,35.0
0,60,m_0,f1_0,p0,1,1.0
0,60,f4_0,c_2,p4,4,70.0
0,62,f1_0,f2_0,p1,1,5.0
0,64,m_3,f1_0,p0,1,1.5
0,64,f2_0,f3_0,p2,1,11.0
0,66,f1_0,f2_0,p1,1,5.0
0,66,f2_0,f3_0,p2,1,11.0
0,67,f2_0,f3_0,p2,1,10.5
0,68,f2_0,f3_0,p2,1,10.5
0,68,f3_0,f4_0,p3,1,13.5
0,68,f3_0,f4_0,p3,2,14.0
0,68,f3_0,f4_0,p3,4,54.0
0,68,f3_0,f4_0,p3,3,39.0
0,69,f2_0,f3_0,p2,1,10.5
0,69,f3_0,f4_0,p3,2,27.0
0,69,f4_0,c_1,p4,2,35.0
0,69,f4_0,c_0,p4,2,35.0
0,70,f3_0,f4_0,p3,1,13.0
0,70,f3_0,f4_0,p3,1,13.5
0,70,f4_0,c_4,p4,2,35.0
0,70,f4_0,c_2,p4,2,35.0
0,71,f3_0,f4_0,p3,2,26.0
0,71,f4_0,c_0,p4,3,52.5
0,71,f4_0,c_3,p4,1,17.5
0,72,f3_0,f4_0,p3,1,13.5
0,72,f3_0,f4_0,p3,1,13.5
0,72,f4_0,c_1,p4,4,70.0
0,72,f4_0,c_3,p4,1,17.5
0,73,f4_0,c_4,p4,4,72.0
0,73,f4_0,c_2,p4,1,18.0
0,74,f4_0,c_1,p4,4,70.0
0,74,f4_0,c_2,p4,1,17.5
0,75,f4_0,c_3,p4,3,54.0
0,75,f4_0,c_4,p4,2,35.0
0,76,f2_0,f3_0,p2,1,10.5
0,76,f4_0,c_2,p4,3,52.5
0,76,f4_0,c_1,p4,2,36.0
0,77,f4_0,c_3,p4,3,54.0
0,77,f4_0,c_1,p4,1,18.0
0,78,f2_0,f3_0,p2,1,10.5
0,78,f3_0,f4_0,p3,1,13.0
0,78,f4_0,c_2,p4,2,36.0
0,79,f4_0,c_3,p4,3,52.5
0,79,f4_0,c_4,p4,1,17.5
0,79,f4_0,c_1,p4,1,17.5
0,80,f4_0,c_3,p4,4,70.0
0,81,f3_0,f4_0,p3,3,13.5
0,81,f3_0,f4_0,p3,2,27.0
0,81,f4_0,c_1,p4,1,17.5
0,81,f4_0,c_4,p4,1,17.5
0,81,f4_0,c_3,p4,1,17.5
0,81,f4_0,c_2,p4,1,17.5
0,82,f4_0,c_0,p4,2,35.0
0,83,f4_0,c_2,p4,4,72.0
0,83,f4_0,c_0,p4,2,35.0
0,84,f3_0,f4_0,p3,1,13.5
0,84,f4_0,c_2,p4,1,17.5
0,84,f4_0,c_4,p4,3,52.5
0,85,f2_0,f3_0,p2,1,11.0
0,85,f4_0,c_3,p4,4,70.0
0,86,f4_0,c_4,p4,2,35.0
0,86,f4_0,c_3,p4,2,36.0
0,87,f3_0,f4_0,p3,1,13.0
0,87,f4_0,c_2,p4,2,35.0
0,87,f4_0,c_1,p4,2,35.0
0,88,f3_0,f4_0,p3,3,22.5
0,88,f3_0,f4_0,p3,2,27.0
0,88,f4_0,c_3,p4,2,35.0
0,89,f3_0,f4_0,p3,1,13.0
0,89,f4_0,c_1,p4,1,17.5
0,89,f4_0,c_3,p4,1,17.5
0,89,f4_0,c_4,p4,3,52.5
0,90,f3_0,f4_0,p3,3,40.5
0,90,f4_0,c_2,p4,2,35.0
0,90,f4_0,c_0,p4,1,17.5
0,91,f4_0,c_1,p4,1,17.5
0,91,f4_0,c_2,p4,4,72.0
0,92,f3_0,f4_0,p3,3,40.5
0,92,f3_0,f4_0,p3,1,13.5
0,92,f4_0,c_1,p4,1,17.5
0,92,f4_0,c_3,p4,1,17.5
0,92,f4_0,c_4,p4,3,54.0
0,93,f4_0,c_0,p4,4,70.0
0,93,f4_0,c_3,p4,1,17.5
0,94,f3_0,f4_0,p3,1,13.0
0,94,f3_0,f4_0,p3,3,39.0
0,94,f4_0,c_1,p4,4,70.0
0,94,f4_0,c_2,p4,1,17.5
0,95,f4_0,c_3,p4,4,70.0
0,95,f4_0,c_0,p4,1,17.5
0,96,f3_0,f4_0,p3,1,13.5
0,96,f3_0,f4_0,p3,2,26.0
0,96,f3_0,f4_0,p3,1,13.5
0,96,f3_0,f4_0,p3,1,13.0
0,96,f4_0,c_2,p4,4,70.0
0,96,f4_0,c_4,p4,1,17.5
0,97,f4_0,c_0,p4,3,52.5
0,97,f4_0,c_1,p4,2,35.0
0,98,f4_0,c_4,p4,3,52.5
0,99,f4_0,c_4,p4,3,52.5
0,99,f4_0,c_3,p4,1,17.5
1,8,f4_0,c_1,p4,1,16.5
1,9,f3_0,f4_0,p3,2,24.0
1,10,f3_0,f4_0,p3,1,12.0
1,10,f4_0,c_0,p4,1,16.5
1,10,f4_0,c_1,p4,1,16.5
1,12,f3_0,f4_0,p3,1,12.0
1,12,f4_0,c_1,p4,4,68.0
1,13,f3_0,f4_0,p3,1,12.0
1,13,f4_0,c_3,p4,2,34.0
1,14,f3_0,f4_0,p3,1,11.5
1,14,f4_0,c_1,p4,3,51.0
1,14,f4_0,c_0,p4,1,17.0
1,15,f3_0,f4_0,p3,1,12.0
1,15,f4_0,c_2,p4,3,51.0
1,16,f3_0,f4_0,p3,1,11.5
1,16,f4_0,c_4,p4,3,51.0
1,17,f3_0,f4_0,p3,1,11.5
1,17,f3_0,f4_0,p3,1,12.0
1,17,f4_0,c_0,p4,3,51.0
1,18,f4_0,c_4,p4,1,16.5
1,18,f4_0,c_3,p4,1,16.5
1,18,f4_0,c_0,p4,1,16.5
1,19,f4_0,c_1,p4,3,49.5
1,20,f3_0,f4_0,p3,1,12.0
1,20,f3_0,f4_0,p3,2,24.0
1,20,f4_0,c_2,p4,3,49.5
1,21,f4_0,c_4,p4,3,49.5
1,22,f3_0,f4_0,p3,3,36.0
1,22,f3_0,f4_0,p3,1,11.5
1,23,f3_0,f4_0,p3,1,12.0
1,23,f3_0,f4_0,p3,1,12.0
1,23,f4_0,c_4,p4,3,51.0
1,24,f3_0,f4_0,p3,1,12.0
1,24,f3_0,f4_0,p3,1,5.5
1,24,f4_0,c_0,p4,1,7.5
1,24,f4_0,c_1,p4,1,17.0
1,24,f4_0,c_2,p4,1,17.0
1,25,f3_0,f4_0,p3,1,11.5
1,25,f4_0,c_4,p4,3,49.5
1,26,f3_0,f4_0,p3,1,11.5
1,26,f3_0,f4_0,p3,1,11.5
1,26,f4_0,c_4,p4,1,17.0
1,26,f4_0,c_2,p4,3,51.0
1,27,f3_0,f4_0,p3,2,24.0
1,27,f4_0,c_4,p4,4,66.0
1,28,f4_0,c_2,p4,3,51.0
1,28,f4_0,c_4,p4,1,16.5
1,29,f4_0,c_0,p4,3,49.5
1,29,f4_0,c_3,p4,1,16.5
1,30,f3_0,f4_0,p3,2,24.0
1,30,f3_0,f4_0,p3,1,12.0
1,30,f4_0,c_0,p4,3,49.5
1,30,f4_0,c_3,p4,1,16.5
1,31,f4_0,c_2,p4,3,49.5
1,31,f4_0,c_0,p4,1,16.5
1,32,f4_0,c_3,p4,3,49.5
1,32,f4_0,c_1,p4,1,16.5
1,33,f3_0,f4_0,p3,2,24.0
1,33,f3_0,f4_0,p3,1,11.5
1,33,f3_0,f4_0,p3,1,12.0
1,33,f4_0,c_3,p4,2,33.0
1,33,f4_0,c_2,p4,2,33.0
1,34,f4_0,c_0,p4,2,33.0
1,34,f4_0,c_1,p4,2,33.0
1,35,f3_0,f4_0,p3,4,48.0
1,35,f4_0,c_3,p4,1,16.5
1,35,f4_0,c_2,p4,1,16.5
1,35,f4_0,c_4,p4,2,33.0
1,35,f4_0,c_0,p4,1,16.5
1,36,f4_0,c_2,p4,2,33.0
1,36,f4_0,c_1,p4,2,34.0
1,36,f4_0,c_3,p4,1,16.5
1,37,f3_0,f4_0,p3,2,24.0
1,37,f3_0,f4_0,p3,2,24.0
1,37,f4_0,c_0,p4,3,51.0
1,37,f4_0,c_3,p4,2,34.0
1,38,f4_0,c_0,p4,4,66.0
1,38,f4_0,c_2,p4,1,16.5
1,39,f4_0,c_0,p4,4,68.0
1,39,f4_0,c_3,p4,1,17.0
1,40,f3_0,f4_0,p3,2,23.0
1,40,f3_0,f4_0,p3,1,11.5
1,40,f4_0,c_4,p4,2,33.0
1,40,f4_0,c_2,p4,1,16.5
1,41,f4_0,c_0,p4,2,33.0
1,41,f4_0,c_1,p4,1,16.5
1,42,f3_0,f4_0,p3,1,11.5
1,42,f4_0,c_2,p4,1,16.5
1,42,f4_0,c_4,p4,2,33.0
1,43,f3_0,f4_0,p3,2,23.0
1,43,f4_0,c_0,p4,3,49.5
1,43,f4_0,c_2,p4,1,16.5
1,44,f4_0,c_4,p4,1,16.5
1,44,f4_0,c_2,p4,2,33.0
1,44,f4_0,c_0,p4,1,16.5
1,45,f4_0,c_0,p4,3,49.5
1,45,f4_0,c_2,p4,1,16.5
1,46,f3_0,f4_0,p3,3,36.0
1,47,f4_0,c_2,p4,4,66.0
1,48,f3_0,f4_0,p3,1,12.0
1,48,f3_0,f4_0,p3,2,24.0
1,48,f4_0,c_3,p4,1,16.5
1,48,f4_0,c_2,p4,1,16.5
1,48,f4_0,c_1,p4,1,16.5
1,49,f3_0,f4_0,p3,2,24.0
1,49,f4_0,c_0,p4,3,49.5
1,50,f3_0,f4_0,p3,1,11.5
1,50,f3_0,f4_0,p3,1,11.5
1,50,f4_0,c_3,p4,3,51.0
1,50,f4_0,c_1,p4,1,16.5
1,51,f3_0,f4_0,p3,2,23.0
1,51,f4_0,c_1,p4,3,51.0
1,51,f4_0,c_4,p4,1,12.5
1,52,f3_0,f4_0,p3,1,11.5
1,53,f3_0,f4_0,p3,3,34.5
1,53,f4_0,c_2,p4,1,16.5
1,53,f4_0,c_4,p4,3,49.5
1,53,f4_0,c_3,p4,4,68.0
1,54,f4_0,c_3,p4,3,51.0
1,54,f4_0,c_1,p4,1,16.5
1,55,f3_0,f4_0,p3,1,11.5
1,55,f4_0,c_0,p4,2,34.0
1,55,f4_0,c_2,p4,2,33.0
1,56,f3_0,f4_0,p3,2,23.0
1,56,f4_0,c_2,p4,4,66.0
1,57,f4_0,c_1,p4,2,33.0
1,57,f4_0,c_4,p4,2,33.0
1,58,f4_0,c_0,p4,1,7.0
1,58,f4_0,c_1,p4,1,17.0
1,58,f4_0,c_3,p4,2,34.0
1,59,f3_0,f4_0,p3,1,12.0
1,59,f3_0,f4_0,p3,2,23.0
1,59,f4_0,c_4,p4,2,33.0
1,59,f4_0,c_2,p4,2,33.0
1,60,f4_0,c_2,p4,3,49.5
1,60,f4_0,c_4,p4,1,16.5
1,61,f4_0,c_2,p4,4,68.0
1,62,f4_0,c_2,p4,1,16.5
1,62,f4_0,c_3,p4,3,49.5
1,63,f3_0,f4_0,p3,4,48.0
1,63,f4_0,c_4,p4,2,33.0
1,64,f3_0,f4_0,p3,4,48.0
1,64,f4_0,c_3,p4,1,16.5
1,64,f4_0,c_1,p4,3,49.5
1,65,f3_0,f4_0,p3,1,11.5
1,65,f4_0,c_4,p4,1,16.5
1,65,f4_0,c_1,p4,3,49.5
1,66,f3_0,f4_0,p3,1,11.5
1,66,f4_0,c_3,p4,3,51.0
1,66,f4_0,c_0,p4,2,34.0
1,67,f3_0,f4_0,p3,1,11.5
1,67,f4_0,c_2,p4,3,49.5
1,67,f4_0,c_4,p4,1,16.5
1,68,f4_0,c_1,p4,1,16.5
1,68,f4_0,c_4,p4,3,49.5
1,69,f3_0,f4_0,p3,1,11.5
1,69,f3_0,f4_0,p3,2,23.0
1,69,f4_0,c_1,p4,3,51.0
1,69,f4_0,c_0,p4,1,9.5
1,70,f4_0,c_4,p4,2,33.0
1,70,f4_0,c_1,p4,2,33.0
1,71,f4_0,c_4,p4,3,49.5
1,71,f4_0,c_2,p4,1,16.5
1,72,f3_0,f4_0,p3,2,23.0
1,72,f3_0,f4_0,p3,3,34.5
1,72,f4_0,c_3,p4,2,33.0
1,72,f4_0,c_2,p4,3,49.5
1,73,f4_0,c_0,p4,3,49.5
1,73,f4_0,c_2,p4,2,33.0
1,74,f4_0,c_2,p4,3,49.5
1,74,f4_0,c_1,p4,2,34.0
1,75,f3_0,f4_0,p3,1,11.5
1,75,f3_0,f4_0,p3,2,24.0
1,75,f3_0,f4_0,p3,1,12.0
1,75,f3_0,f4_0,p3,2,24.0
1,75,f4_0,c_1,p4,4,66.0
1,75,f4_0,c_4,p4,1,16.5
1,76,f4_0,c_0,p4,2,33.0
1,76,f4_0,c_1,p4,3,49.5
1,77,f4_0,c_4,p4,3,51.0
1,77,f4_0,c_3,p4,2,34.0
1,78,f4_0,c_4,p4,1,16.5
1,78,f4_0,c_2,p4,1,16.5
1,78,f4_0,c_3,p4,1,16.5
1,78,f4_0,c_1,p4,1,16.5
1,79,f4_0,c_2,p4,2,33.0
1,79,f4_0,c_0,p4,2,33.0
1,80,f4_0,c_3,p4,1,16.5
1,80,f4_0,c_2,p4,1,16.5
1,80,f4_0,c_4,p4,1,16.5
1,81,f4_0,c_1,p4,1,16.5
1,82,f4_0,c_2,p4,2,34.0
1,82,f4_0,c_3,p4,1,16.5
1,83,f4_0,c_1,p4,1,16.5
1,83,f4_0,c_3,p4,2,33.0
1,83,f4_0,c_4,p4,1,17.0
1,84,f3_0,f4_0,p3,1,12.0
1,84,f4_0,c_0,p4,2,33.0
1,84,f4_0,c_3,p4,2,33.0
1,85,f3_0,f4_0,p3,1,11.5
1,85,f3_0,f4_0,p3,1,11.5
1,85,f4_0,c_3,p4,1,16.5
1,85,f4_0,c_2,p4,3,51.0
1,86,f4_0,c_4,p4,1,16.5
1,86,f4_0,c_0,p4,3,51.0
1,86,f4_0,c_2,p4,1,17.0
1,87,f4_0,c_1,p4,2,33.0
1,87,f4_0,c_3,p4,2,34.0
1,88,f3_0,f4_0,p3,2,24.0
1,88,f3_0,f4_0,p3,1,11.5
1,88,f3_0,f4_0,p3,3,36.0
1,88,f4_0,c_4,p4,2,33.0
1,88,f4_0,c_3,p4,1,16.5
1,88,f4_0,c_0,p4,1,16.5
1,89,f3_0,f4_0,p3,2,23.0
1,89,f4_0,c_2,p4,4,66.0
1,89,f4_0,c_3,p4,1,16.5
1,90,f3_0,f4_0,p3,2,24.0
1,90,f4_0,c_1,p4,4,68.0
1,91,f3_0,f4_0,p3,1,11.5
1,91,f3_0,f4_0,p3,1,11.5
1,91,f4_0,c_1,p4,1,16.5
1,91,f4_0,c_4,p4,4,66.0
1,92,f4_0,c_3,p4,4,68.0
1,92,f4_0,c_4,p4,1,16.5
1,93,f3_0,f4_0,p3,3,36.0
1,93,f3_0,f4_0,p3,1,12.0
1,93,f4_0,c_2,p4,3,51.0
1,94,f4_0,c_4,p4,1,16.5
1,94,f4_0,c_3,p4,3,49.5
1,95,f3_0,f4_0,p3,1,11.5
1,95,f3_0,f4_0,p3,1,5.5
1,95,f3_0,f4_0,p3,3,34.5
1,95,f3_0,f4_0,p3,1,11.5
1,95,f4_0,c_1,p4,2,33.0
1,95,f4_0,c_4,p4,2,33.0
1,96,f4_0,c_0,p4,1,16.5
1,96,f4_0,c_3,p4,3,49.5
1,97,f4_0,c_4,p4,4,68.0
1,98,f4_0,c_4,p4,1,16.5
1,99,f4_0,c_2,p4,2,33.0
2,5,m_2,f1_0,p0,1,1.0
2,5,m_4,f1_0,p0,1,1.0
2,7,f1_0,f2_0,p1,1,4.5
2,8,f3_0,f4_0,p3,1,12.5
2,9,m_2,f1_0,p0,1,1.5
2,9,m_3,f1_0,p0,1,1.5
2,9,m_0,f1_0,p0,1,1.0
2,9,f2_0,f3_0,p2,1,9.5
2,9,f4_0,c_0,p4,2,34.0
2,10,m_3,f1_0,p0,1,1.0
2,10,m_2,f1_0,p0,1,1.0
2,10,f3_0,f4_0,p3,1,12.5
2,11,f1_0,f2_0,p1,1,4.5
2,11,f3_0,f4_0,p3,1,12.0
2,11,f4_0,c_3,p4,3,51.0
2,11,f4_0,c_2,p4,2,34.0
2,12,f1_0,f2_0,p1,1,4.5
2,12,f2_0,f3_0,p2,1,9.5
2,12,f3_0,f4_0,p3,1,8.0
2,13,f2_0,f3_0,p2,1,9.5
2,13,f3_0,f4_0,p3,1,12.5
2,13,f4_0,c_0,p4,2,34.0
2,13,f4_0,c_2,p4,4,68.0
2,14,f2_0,f3_0,p2,1,9.5
2,14,f3_0,f4_0,p3,1,12.5
2,14,f4_0,c_2,p4,1,17.0
2,14,f4_0,c_4,p4,2,34.0
2,15,f2_0,f3_0,p2,1,9.5
2,15,f3_0,f4_0,p3,2,25.0
2,15,f4_0,c_2,p4,1,17.0
2,15,f4_0,c_0,p4,2,34.0
2,16,f3_0,f4_0,p3,1,12.0
2,16,f3_0,f4_0,p3,1,12.5
2,16,f4_0,c_1,p4,3,51.0
2,17,f3_0,f4_0,p3,2,25.0
2,17,f4_0,c_4,p4,2,34.0
2,17,f4_0,c_1,p4,1,17.0
2,18,f4_0,c_0,p4,1,16.5
2,18,f4_0,c_2,p4,1,16.5
2,18,f4_0,c_4,p4,1,17.0
2,19,f4_0,c_3,p4,1,17.0
2,19,f4_0,c_4,p4,1,7.0
2,19,f4_0,c_0,p4,1,17.0
2,20,f4_0,c_1,p4,2,34.0
2,20,f4_0,c_2,p4,1,17.0
2,27,f1_0,f2_0,p1,1,4.5
2,28,f1_0,f2_0,p1,1,4.5
2,29,f2_0,f3_0,p2,1,9.5
2,30,f2_0,f3_0,p2,1,9.5
2,30,f3_0,f4_0,p3,1,12.5
2,31,f3_0,f4_0,p3,1,12.5
2,33,f2_0,f3_0,p2,1,9.5
2,33,f3_0,f4_0,p3,1,12.0
2,33,f4_0,c_1,p4,2,33.0
2,33,f4_0,c_3,p4,1,16.5
2,33,f4_0,c_2,p4,1,16.5
2,34,f3_0,f4_0,p3,1,12.5
2,34,f4_0,c_1,p4,3,49.5
2,35,f1_0,f2_0,p1,1,4.5
2,35,f2_0,f3_0,p2,1,9.5
2,35,f3_0,f4_0,p3,1,12.0
2,35,f4_0,c_1,p4,3,49.5
2,36,f2_0,f3_0,p2,1,4.5
2,36,f3_0,f4_0,p3,1,12.0
2,36,f4_0,c_1,p4,2,34.0
2,36,f4_0,c_3,p4,1,17.0
2,37,f3_0,f4_0,p3,2,25.0
2,37,f4_0,c_2,p4,3,49.5
2,38,f3_0,f4_0,p3,1,12.5
2,38,f3_0,f4_0,p3,1,6.0
2,38,f4_0,c_2,p4,3,51.0
2,39,f3_0,f4_0,p3,1,12.0
2,39,f3_0,f4_0,p3,1,12.5
2,39,f4_0,c_0,p4,2,34.0
2,39,f4_0,c_4,p4,1,16.5
2,40,f4_0,c_0,p4,3,49.5
2,41,f4_0,c_1,p4,1,17.0
2,41,f4_0,c_0,p4,2,34.0
2,42,f4_0,c_2,p4,4,66.0
2,44,m_0,f1_0,p0,1,1.0
2,45,f4_0,c_0,p4,2,34.0
2,45,f4_0,c_1,p4,2,33.0
2,46,f1_0,f2_0,p1,1,4.5
2,48,f2_0,f3_0,p2,1,9.5
2,49,f3_0,f4_0,p3,2,24.0
2,50,f3_0,f4_0,p3,1,12.5
2,50,f4_0,c_1,p4,1,16.5
2,50,f4_0,c_3,p4,1,17.0
2,51,f3_0,f4_0,p3,1,12.0
2,51,f4_0,c_4,p4,1,16.5
2,51,f4_0,c_2,p4,1,16.5
2,52,m_4,f1_0,p0,1,1.0
2,52,f1_0,f2_0,p1,1,4.5
2,52,f2_0,f3_0,p2,1,9.5
2,52,f3_0,f4_0,p3,1,12.0
2,52,f3_0,f4_0,p3,1,12.5
2,52,f4_0,c_1,p4,3,49.5
2,52,f4_0,c_2,p4,2,34.0
2,53,f1_0,f2_0,p1,1,4.5
2,53,f2_0,f3_0,p2,1,9.5
2,53,f3_0,f4_0,p3,1,12.0
2,53,f4_0,c_1,p4,1,16.5
2,53,f4_0,c_0,p4,2,33.0
2,53,f4_0,c_3,p4,1,16.5
2,54,m_0,f1_0,p0,1,1.0
2,54,f2_0,f3_0,p2,1,9.5
2,54,f3_0,f4_0,p3,1,5.5
2,54,f3_0,f4_0,p3,2,25.0
2,54,f4_0,c_4,p4,4,66.0
2,55,f1_0,f2_0,p1,1,4.5
2,55,f2_0,f3_0,p2,1,9.5
2,55,f3_0,f4_0,p3,2,25.0
2,55,f4_0,c_4,p4,4,66.0
2,56,f2_0,f3_0,p2,1,9.5
2,56,f2_0,f3_0,p2,1,9.5
2,56,f3_0,f4_0,p3,2,25.0
2,56,f4_0,c_1,p4,1,16.5
2,56,f4_0,c_2,p4,1,16.5
2,56,f4_0,c_3,p4,2,33.0
