simulation,time,seller,buyer,product,quantity,price
1,26,f3_0,c_4,p3,3,31.5
1,26,f3_0,c_2,p3,2,21.0
1,27,f1_0,f2_0,p1,1,6.0
1,27,f2_0,f3_0,p2,2,18.0
1,27,f2_0,f3_0,p2,2,18.0
1,27,f3_0,c_4,p3,1,5.0
1,27,f3_0,c_1,p3,3,15.0
1,28,f1_0,f2_0,p1,1,6.0
1,28,f3_0,c_3,p3,3,31.5
1,28,f3_0,c_0,p3,1,10.5
1,29,f1_0,f2_0,p1,1,6.0
1,29,f2_0,f3_0,p2,1,9.0
1,29,f2_0,f3_0,p2,3,27.0
1,29,f3_0,c_1,p3,3,30.0
1,29,f3_0,c_4,p3,1,10.0
1,30,f2_0,f3_0,p2,2,18.0
1,30,f3_0,c_1,p3,2,20.0
1,30,f3_0,c_2,p3,2,21.0
1,31,f3_0,c_4,p3,4,40.0
1,32,f3_0,c_1,p3,2,21.0
1,32,f3_0,c_3,p3,2,21.0
1,33,f3_0,c_2,p3,3,30.0
1,33,f3_0,c_3,p3,1,10.0
1,34,f2_0,f3_0,p2,1,9.0
1,34,f2_0,f3_0,p2,2,18.0
1,35,f3_0,c_3,p3,3,31.5
1,36,f2_0,f3_0,p2,2,18.0
1,36,f2_0,f3_0,p2,1,9.0
1,37,f2_0,f3_0,p2,1,9.0
1,37,f3_0,c_3,p3,3,31.5
1,37,f3_0,c_1,p3,1,10.5
1,38,f3_0,c_3,p3,1,10.0
1,38,f3_0,c_0,p3,1,10.0
1,38,f3_0,c_2,p3,2,21.0
1,39,f3_0,c_4,p3,1,10.5
1,39,f3_0,c_2,p3,2,21.0
1,39,f3_0,c_3,p3,1,10.5
1,40,f3_0,c_4,p3,4,42.0
1,40,f3_0,c_1,p3,1,10.0
1,41,f3_0,c_3,p3,4,40.0
1,45,m_3,f1_0,p0,1,1.5
1,47,f1_0,f2_0,p1,1,6.0
1,48,m_2,f1_0,p0,1,1.5
1,48,m_1,f1_0,p0,1,1.5
1,48,m_0,f1_0,p0,1,0.5
1,49,m_3,f1_0,p0,1,1.0
1,49,m_4,f1_0,p0,1,1.0
1,49,f2_0,f3_0,p2,1,9.0
1,50,f1_0,f2_0,p1,1,6.0
1,50,f2_0,f3_0,p2,1,9.0
1,50,f2_0,f3_0,p2,1,9.0
1,50,f3_0,c_2,p3,4,42.0
1,50,f3_0,c_4,p3,2,21.0
1,51,m_1,f1_0,p0,1,1.5
1,51,m_2,f1_0,p0,1,1.5
1,51,f1_0,f2_0,p1,1,6.0
1,51,f2_0,f3_0,p2,1,9.0
1,52,m_2,f1_0,p0,1,1.5
1,52,f1_0,f2_0,p1,1,6.0
1,52,f2_0,f3_0,p2,1,9.0
1,52,f3_0,c_1,p3,1,10.0
1,52,f3_0,c_2,p3,2,20.0
1,52,f3_0,c_3,p3,2,21.0
1,53,f1_0,f2_0,p1,1,6.0
1,53,f2_0,f3_0,p2,1,9.0
1,53,f3_0,c_4,p3,1,10.5
1,54,f1_0,f2_0,p1,1,6.0
1,54,f2_0,f3_0,p2,2,18.0
1,54,f3_0,c_1,p3,3,31.5
1,55,f1_0,f2_0,p1,1,6.0
1,55,f2_0,f3_0,p2,1,9.0
1,55,f2_0,f3_0,p2,1,9.0
1,55,f3_0,c_3,p3,1,10.0
1,55,f3_0,c_0,p3,2,21.0
1,56,f2_0,f3_0,p2,2,18.0
1,56,f3_0,c_1,p3,2,21.0
1,56,f3_0,c_0,p3,1,10.0
1,57,f2_0,f3_0,p2,1,9.0
1,57,f2_0,f3_0,p2,1,9.0
1,57,f3_0,c_3,p3,3,31.5
1,58,f1_0,f2_0,p1,1,6.0
1,58,f3_0,c_1,p3,3,30.0
1,59,f2_0,f3_0,p2,1,9.0
1,59,f2_0,f3_0,p2,2,18.0
1,59,f3_0,c_0,p3,1,10.0
1,59,f3_0,c_3,p3,2,21.0
1,60,f1_0,f2_0,p1,1,6.0
1,60,f2_0,f3_0,p2,1,9.0
1,60,f2_0,f3_0,p2,1,9.0
1,61,f2_0,f3_0,p2,1,9.0
1,61,f3_0,c_2,p3,1,10.0
1,61,f3_0,c_3,p3,2,20.0
1,61,f3_0,c_4,p3,1,10.0
1,61,f3_0,c_0,p3,4,42.0
1,62,f3_0,c_4,p3,3,31.5
1,62,f3_0,c_2,p3,1,10.5
1,63,f3_0,c_2,p3,1,10.0
1,63,f3_0,c_3,p3,3,31.5
1,64,f3_0,c_4,p3,4,42.0
1,65,f2_0,f3_0,p2,1,9.0
1,65,f3_0,c_1,p3,3,30.0
1,65,f3_0,c_2,p3,1,10.0
1,66,m_1,f1_0,p0,1,1.5
1,66,m_4,f1_0,p0,1,1.5
1,66,f2_0,f3_0,p2,2,18.0
1,66,f2_0,f3_0,p2,3,27.0
1,66,f2_0,f3_0,p2,1,9.0
1,67,f2_0,f3_0,p2,2,18.0
1,67,f3_0,c_3,p3,1,10.0
1,67,f3_0,c_0,p3,4,42.0
1,67,f3_0,c_2,p3,1,10.0
1,67,f3_0,c_4,p3,1,10.5
1,68,f1_0,f2_0,p1,1,6.0
1,69,f1_0,f2_0,p1,1,6.0
1,69,f2_0,f3_0,p2,1,9.0
1,69,f2_0,f3_0,p2,1,9.0
1,69,f3_0,c_0,p3,1,10.5
1,69,f3_0,c_1,p3,4,42.0
1,69,f3_0,c_4,p3,2,21.0
1,70,m_1,f1_0,p0,1,1.5
1,70,f3_0,c_1,p3,1,10.0
1,70,f3_0,c_4,p3,2,21.0
1,71,m_3,f1_0,p0,1,1.0
1,71,m_1,f1_0,p0,1,0.5
1,71,f3_0,c_0,p3,3,30.0
1,71,f3_0,c_4,p3,1,10.0
1,72,m_2,f1_0,p0,1,1.5
1,72,m_4,f1_0,p0,1,1.0
1,72,m_0,f1_0,p0,1,0.5
1,72,f1_0,f2_0,p1,1,6.0
1,72,f2_0,f3_0,p2,2,18.0
1,72,f2_0,f3_0,p2,1,9.0
1,72,f3_0,c_3,p3,1,10.5
1,72,f3_0,c_2,p3,3,31.5
1,73,m_0,f1_0,p0,1,1.0
1,73,f1_0,f2_0,p1,1,6.0
1,73,f2_0,f3_0,p2,1,9.0
1,73,f3_0,c_4,p3,2,20.0
1,73,f3_0,c_1,p3,1,10.0
1,74,f1_0,f2_0,p1,1,6.0
1,74,f2_0,f3_0,p2,1,9.0
1,74,f3_0,c_1,p3,1,10.0
1,74,f3_0,c_0,p3,1,10.0
1,74,f3_0,c_3,p3,1,10.0
1,74,f3_0,c_4,p3,1,10.0
1,75,f1_0,f2_0,p1,1,6.0
1,76,f3_0,c_2,p3,3,31.5
1,76,f3_0,c_4,p3,1,10.0
1,76,f3_0,c_3,p3,3,31.5
1,76,f3_0,c_0,p3,1,10.0
1,77,f2_0,f3_0,p2,1,5.0
1,77,f2_0,f3_0,p2,2,18.0
1,77,f2_0,f3_0,p2,2,15.0
1,78,f1_0,f2_0,p1,1,6.0
1,78,f2_0,f3_0,p2,1,9.0
1,78,f3_0,c_4,p3,2,20.0
1,78,f3_0,c_1,p3,2,20.0
1,79,f1_0,f2_0,p1,1,6.0
1,79,f2_0,f3_0,p2,2,18.0
1,79,f3_0,c_0,p3,4,42.0
1,80,f1_0,f2_0,p1,1,6.0
1,80,f2_0,f3_0,p2,2,18.0
1,80,f3_0,c_3,p3,4,42.0
1,82,f2_0,f3_0,p2,1,9.0
1,82,f2_0,f3_0,p2,2,18.0
1,82,f3_0,c_3,p3,3,31.5
1,82,f3_0,c_4,p3,2,20.0
1,82,f3_0,c_0,p3,3,31.5
1,83,f3_0,c_0,p3,3,31.5
1,83,f3_0,c_3,p3,1,10.0
1,84,f2_0,f3_0,p2,1,9.0
1,84,f3_0,c_4,p3,3,30.0
1,84,f3_0,c_0,p3,1,10.0
1,85,f3_0,c_0,p3,3,31.5
1,86,f3_0,c_0,p3,1,10.0
1,86,f3_0,c_2,p3,1,10.0
1,88,f3_0,c_1,p3,1,10.0
1,88,f3_0,c_2,p3,3,31.5
1,89,f3_0,c_0,p3,2,20.0
1,89,f3_0,c_3,p3,1,10.0
1,90,f3_0,c_3,p3,1,10.0
1,90,f3_0,c_4,p3,2,21.0
2,7,f3_0,c_4,p3,2,27.0
2,8,f3_0,c_3,p3,2,27.0
2,9,f3_0,c_1,p3,2,27.0
2,10,f3_0,c_0,p3,2,27.0
2,11,m_4,f1_0,p0,1,1.5
2,11,f3_0,c_3,p3,3,40.5
2,12,m_3,f1_0,p0,1,1.0
2,12,f3_0,c_0,p3,3,40.5
2,13,m_1,f1_0,p0,1,1.5
2,14,f1_0,f2_0,p1,2,9.0
2,14,f3_0,c_3,p3,2,22.0
2,15,f1_0,f2_0,p1,1,4.5
2,15,f2_0,f3_0,p2,1,9.0
2,15,f3_0,c_1,p3,4,54.0
2,15,f3_0,c_3,p3,3,40.5
2,16,f2_0,f3_0,p2,1,9.0
2,16,f3_0,c_0,p3,3,39.0
2,17,m_3,f1_0,p0,1,1.5
2,17,f2_0,f3_0,p2,3,27.0
2,17,f3_0,c_3,p3,1,13.5
2,18,f1_0,f2_0,p1,1,4.5
2,18,f2_0,f3_0,p2,2,18.0
2,18,f3_0,c_0,p3,1,13.5
2,18,f3_0,c_4,p3,2,27.0
2,19,f2_0,f3_0,p2,2,18.0
2,19,f3_0,c_1,p3,3,39.0
2,20,m_3,f1_0,p0,1,1.5
2,20,f2_0,f3_0,p2,2,18.0
2,20,f3_0,c_2,p3,1,13.0
2,20,f3_0,c_0,p3,2,27.0
2,21,m_1,f1_0,p0,1,1.0
2,21,f2_0,f3_0,p2,2,18.0
2,21,f3_0,c_0,p3,1,13.0
2,21,f3_0,c_4,p3,2,27.0
2,21,f3_0,c_1,p3,1,13.0
2,22,m_0,f1_0,p0,1,1.0
2,22,m_1,f1_0,p0,1,1.5
2,22,f1_0,f2_0,p1,1,4.5
2,22,f3_0,c_2,p3,2,26.0
2,22,f3_0,c_1,p3,2,26.0
2,23,m_4,f1_0,p0,1,1.0
2,23,m_2,f1_0,p0,1,1.5
2,23,f1_0,f2_0,p1,2,9.0
2,23,f3_0,c_2,p3,1,13.0
2,23,f3_0,c_4,p3,3,39.0
2,24,f1_0,f2_0,p1,1,4.5
2,24,f2_0,f3_0,p2,3,27.0
2,24,f3_0,c_2,p3,3,39.0
2,24,f3_0,c_1,p3,1,13.0
2,25,m_0,f1_0,p0,1,1.5
2,25,m_4,f1_0,p0,1,1.5
2,25,f1_0,f2_0,p1,2,9.0
2,25,f2_0,f3_0,p2,2,9.0
2,25,f3_0,c_3,p3,4,52.0
2,26,f1_0,f2_0,p1,1,4.5
2,26,f1_0,f2_0,p1,1,4.5
2,26,f3_0,c_3,p3,1,13.0
2,26,f3_0,c_4,p3,1,13.0
2,26,f3_0,c_1,p3,2,27.0
2,27,f2_0,f3_0,p2,3,27.0
2,27,f2_0,f3_0,p2,1,9.0
2,27,f3_0,c_1,p3,1,13.0
2,27,f3_0,c_4,p3,3,40.5
2,28,f3_0,c_0,p3,2,27.0
2,28,f3_0,c_3,p3,2,27.0
2,29,f2_0,f3_0,p2,1,9.0
2,29,f2_0,f3_0,p2,2,18.0
2,29,f2_0,f3_0,p2,1,9.0
2,29,f3_0,c_3,p3,4,52.0
2,30,m_0,f1_0,p0,1,1.0
2,30,m_1,f1_0,p0,1,1.0
2,30,m_2,f1_0,p0,1,1.5
2,30,f3_0,c_0,p3,2,26.0
2,30,f3_0,c_2,p3,1,13.0
2,30,f3_0,c_3,p3,1,13.0
2,31,f1_0,f2_0,p1,1,4.5
2,31,f3_0,c_2,p3,1,13.5
2,31,f3_0,c_3,p3,1,13.5
2,31,f3_0,c_4,p3,2,27.0
2,32,f1_0,f2_0,p1,1,4.5
2,32,f3_0,c_3,p3,1,13.0
2,32,f3_0,c_0,p3,1,13.0
2,32,f3_0,c_1,p3,1,13.0
2,33,f2_0,f3_0,p2,3,27.0
2,33,f2_0,f3_0,p2,2,18.0
2,33,f2_0,f3_0,p2,1,9.0
2,33,f2_0,f3_0,p2,1,9.0
