simulation,time,seller,buyer,product,quantity,price
1,91,m_3,f1_0,p0,1,1.0
1,91,f2_0,c_0,p2,2,20.0
1,91,f2_0,c_4,p2,1,10.5
1,92,f1_0,f2_0,p1,2,12.0
1,92,f1_0,f2_0,p1,1,6.0
1,92,f2_0,c_4,p2,3,31.5
1,92,f2_0,c_0,p2,1,10.5
1,93,f1_0,f2_0,p1,2,12.0
1,93,f2_0,c_3,p2,4,42.0
1,94,f2_0,c_2,p2,2,20.0
1,94,f2_0,c_4,p2,2,21.0
1,95,f2_0,c_3,p2,1,10.5
1,95,f2_0,c_2,p2,3,31.5
1,96,f2_0,c_2,p2,3,31.5
1,96,f2_0,c_3,p2,1,10.5
1,97,f2_0,c_3,p2,1,10.0
2,4,m_4,f1_0,p0,1,1.0
2,4,m_0,f1_0,p0,1,1.5
2,6,m_0,f1_0,p0,1,1.0
2,6,f1_0,f2_0,p1,1,5.0
2,7,f2_0,c_2,p2,1,9.0
2,8,f1_0,f2_0,p1,1,5.0
2,9,m_4,f1_0,p0,1,1.0
2,9,f2_0,c_1,p2,1,2.5
2,10,m_4,f1_0,p0,1,1.5
2,10,m_0,f1_0,p0,1,1.0
2,11,m_1,f1_0,p0,1,1.5
2,12,m_4,f1_0,p0,1,1.0
2,12,f1_0,f2_0,p1,1,5.0
2,13,m_1,f1_0,p0,1,1.5
2,13,f1_0,f2_0,p1,1,1.0
2,13,f1_0,f2_0,p1,1,5.0
2,13,f2_0,c_4,p2,1,9.0
2,14,f1_0,f2_0,p1,1,5.0
2,15,f1_0,f2_0,p1,1,1.5
2,15,f2_0,c_3,p2,3,27.0
2,15,f2_0,c_0,p2,1,9.0
2,16,f2_0,c_0,p2,2,18.0
2,17,f2_0,c_0,p2,3,27.0
2,27,f1_0,f2_0,p1,1,5.0
2,28,f1_0,f2_0,p1,1,3.0
2,31,f2_0,c_3,p2,2,18.0
2,31,f2_0,c_2,p2,1,9.0
2,31,f2_0,c_4,p2,2,18.0
2,32,m_4,f1_0,p0,1,1.5
2,32,f2_0,c_1,p2,2,18.0
2,33,f1_0,f2_0,p1,1,5.0
2,33,f2_0,c_3,p2,2,18.0
2,34,f2_0,c_3,p2,1,9.0
2,34,f2_0,c_1,p2,2,18.0
2,35,m_3,f1_0,p0,1,1.5
2,35,m_4,f1_0,p0,1,1.0
2,35,m_2,f1_0,p0,1,1.0
2,35,m_3,f1_0,p0,1,1.0
2,35,f2_0,c_0,p2,2,18.0
2,35,f2_0,c_4,p2,1,9.0
2,36,f1_0,f2_0,p1,1,5.0
2,36,f2_0,c_3,p2,3,27.0
2,37,f1_0,f2_0,p1,2,10.0
2,37,f2_0,c_2,p2,2,18.0
2,37,f2_0,c_0,p2,1,9.0
2,38,f2_0,c_1,p2,2,18.0
2,38,f2_0,c_2,p2,1,4.5
2,39,m_2,f1_0,p0,1,1.0
2,39,f2_0,c_2,p2,2,18.0
2,40,m_3,f1_0,p0,1,1.5
2,40,m_2,f1_0,p0,1,1.5
2,41,m_2,f1_0,p0,1,1.5
2,42,m_0,f1_0,p0,1,1.5
2,43,m_2,f1_0,p0,1,1.0
2,44,f1_0,f2_0,p1,1,5.0
2,45,m_1,f1_0,p0,1,1.0
2,45,f1_0,f2_0,p1,1,5.0
2,46,m_1,f1_0,p0,1,1.5
2,46,f1_0,f2_0,p1,1,5.0
2,47,f1_0,f2_0,p1,2,10.0
2,47,f1_0,f2_0,p1,1,5.0
2,48,m_3,f1_0,p0,1,1.0
2,48,f1_0,f2_0,p1,1,5.0
2,48,f1_0,f2_0,p1,2,10.0
2,48,f2_0,c_4,p2,4,36.0
2,48,f2_0,c_2,p2,3,27.0
2,48,f2_0,c_1,p2,2,18.0
2,49,m_0,f1_0,p0,2,3.0
2,49,m_3,f1_0,p0,2,3.0
2,49,f1_0,f2_0,p1,1,5.0
2,49,f2_0,c_4,p2,1,9.0
2,49,f2_0,c_1,p2,1,4.5
2,49,f2_0,c_2,p2,1,9.0
2,50,f1_0,f2_0,p1,1,5.0
2,50,f2_0,c_2,p2,2,18.0
2,51,f1_0,f2_0,p1,2,10.0
2,51,f2_0,c_3,p2,2,18.0
2,51,f2_0,c_2,p2,1,9.0
2,52,f2_0,c_2,p2,3,27.0
2,53,f2_0,c_3,p2,2,18.0
2,53,f2_0,c_2,p2,1,9.0
2,54,f2_0,c_3,p2,1,9.0
2,61,m_3,f1_0,p0,1,1.5
2,62,f1_0,f2_0,p1,1,5.0
2,63,f1_0,f2_0,p1,1,5.0
2,63,f2_0,c_2,p2,1,9.0
2,63,f2_0,c_3,p2,3,27.0
2,63,f2_0,c_1,p2,3,16.5
2,66,f2_0,c_1,p2,4,36.0
2,66,f2_0,c_0,p2,1,9.0
2,66,f2_0,c_4,p2,2,18.0
2,77,m_2,f1_0,p0,1,1.5
2,79,m_2,f1_0,p0,1,1.0
2,79,m_3,f1_0,p0,1,1.5
2,79,f1_0,f2_0,p1,1,5.0
2,80,f1_0,f2_0,p1,1,5.0
2,81,m_3,f1_0,p0,1,1.5
2,81,m_2,f1_0,p0,1,1.5
2,81,m_0,f1_0,p0,1,1.5
2,81,f1_0,f2_0,p1,1,5.0
2,82,m_1,f1_0,p0,1,1.5
2,82,m_0,f1_0,p0,1,1.0
2,82,f1_0,f2_0,p1,1,5.0
2,83,f1_0,f2_0,p1,1,5.0
2,84,f1_0,f2_0,p1,1,5.0
2,85,f1_0,f2_0,p1,1,2.0
2,86,f1_0,f2_0,p1,1,5.0
2,87,m_3,f1_0,p0,1,1.5
2,87,m_1,f1_0,p0,1,0.5
2,87,f2_0,c_4,p2,3,27.0
2,87,f2_0,c_2,p2,3,27.0
2,87,f2_0,c_0,p2,2,18.0
2,87,f2_0,c_1,p2,1,9.0
2,88,m_3,f1_0,p0,1,1.5
2,88,m_0,f1_0,p0,1,1.5
2,88,f1_0,f2_0,p1,1,5.0
2,88,f2_0,c_3,p2,2,18.0
