index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
65,18,0,0,0,10.0,20,10.0,17.435629967736187,27,17.88888888888889,43.499472577779116,17,61.0,44.00000000000001,20,44.0,0,3.161000000000001,60016,6,33,1.0,635.3757889352942,False,0.14976060780309958,14,6.0550000000000015,28650.0,662,0,0.0,6620.0,False,-0.39094807050976654,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.5330000000000001,80776,952,91,1.0,20557.17173386275,False,0.08449959346035463,0,2.891000000000001,104169,0,70,0.0,3080.0000000000005,False,-0.05135867614329816,10,5.799000000000002,82913,395,0,0.0,17182.29166822275,False,-0.17883421428215077,0.3333333333333333,440999,0.0,0.0,13,0,0,5,6,6.0,21,26,17,84.0,51.0,8,10,17,2119,1.683611729182303,161.78310311585665
66,17,0,0,0,10.0,20,10.0,17.435629967736187,0,,43.499472577779116,0,,44.0,20,44.0,0,3.161000000000001,59916,6,43,1.0,809.7320886126561,False,0.14951626573237403,0,6.041000000000001,28550.0,672,0,0.0,6720.0,False,-0.391900905192949,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.533,80776,942,101,1.0,20817.810159963177,False,0.08605175178634575,0,2.891000000000001,104697,0,58,0.0,2552.0,False,-0.04898951827123268,8,5.869000000000001,82802,395,0,0.0,17182.29166822275,False,-0.1798303374783601,0.3333333333333333,441216,0.0,0.0,11,0,0,8,3,3.0,18,26,20,90.0,56.0,10,7,20,728,1.7268485706299543,163.5099516864866
67,20,0,0,0,10.000000000000002,20,10.0,18.736543588378744,15,34.0,43.499472577779116,0,,44.0,20,44.0,0,3.161000000000001,60336,5,38,1.0,761.9886563583923,False,0.15706516108964635,0,6.041000000000001,28440.0,683,0,0.0,6830.000000000001,False,-0.39294902334444975,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.5330000000000001,80266,947,111,1.0,22571.948234328152,False,0.09042370315821913,0,2.8910000000000013,105137,0,48,0.0,2112.0,False,-0.047015220044511453,10,5.961000000000001,82637,395,0,0.0,17182.29166822275,False,-0.18131106114840104,0.3333333333333333,441291,0.0,0.0,13,0,0,12,4,4.0,18,30,16,153.0,31.0,14,6,16,1150,1.9967475347220898,165.5066992212087
68,16,0,0,0,10.0,20,10.0,18.168270059311105,10,8.4,43.499472577779116,0,,44.0,20,44.0,0,3.1610000000000005,60236,5,48,1.0,922.076962846933,False,0.15668486863122372,10,6.141000000000003,28126.0,693,0,0.0,6930.0,False,-0.39797999047165317,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.533,80182,947,121,1.0,22468.78792807889,False,0.08880888475511498,0,2.891000000000001,105401,0,42,0.0,1848.0,False,-0.04583064110847871,14,6.091000000000002,82352,395,0,0.0,17182.29166822275,False,-0.1838686747602899,0.3333333333333333,440772,0.0,0.0,11,0,0,6,8,8.0,21,27,14,106.0,24.0,10,6,14,464,1.4635474598035216,166.9702466810122
69,14,0,0,0,10.0,20,10.0,18.168270059311105,0,,43.05549152071731,5,32.0,44.0,20,44.0,0,3.1610000000000005,60136,5,58,1.0,1103.759663440044,False,0.1565103350494525,0,6.131000000000001,28026.0,703,0,0.0,7030.0,False,-0.39893282515483564,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.5330000000000001,80342,937,126,1.0,22448.660977184885,False,0.0905946937659891,0,2.891000000000001,105637,0,38,0.5,1672.0,False,-0.04450247684686625,11,6.187,82155,395,0,0.0,17006.919150683338,False,-0.18642347283238508,0.4166666666666667,440771,0.0,0.0,12,0,0,6,5,5.0,18,24,12,82.0,18.0,8,6,12,756,1.25208312086761,168.22232980187982
70,12,0,0,0,10.0,20,10.0,17.379795765515293,16,9.3125,42.60223238358831,13,38.53846153846154,44.00000000000001,20,44.0,0,3.1610000000000005,60151,5,58,1.0,1058.0281543998872,False,0.15636043977512992,6,6.191000000000002,27798.0,713,0,0.0,7130.0,False,-0.40232491662696523,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.533,80694,943,123,1.0,21629.221990062284,False,0.08990722957397733,0,2.8910000000000005,105664,3,36,1.0,1711.806697150765,False,-0.044081562310867836,8,6.256000000000002,82055,395,0,0.0,16827.881791517382,False,-0.1881242291643452,0.5,440837,0.0,0.0,17,0,0,3,4,4.0,15,18,18,54.0,37.0,4,8,18,1344,2.3609226886183023,170.58325249049813
71,18,0,0,0,10.0,20,10.0,17.05553326479565,8,10.5,43.46575221512877,20,48.5,44.0,20,44.0,0,3.161000000000001,60041,6,68,1.0,1219.7762620061042,False,0.15580539554079192,8,6.2650000000000015,27566.0,722,0,0.0,7220.0,False,-0.40588851834206763,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.5330000000000001,81580,941,113,1.0,20960.886802482255,False,0.0964797927732387,0,2.891000000000001,105002,13,39,1.0,2281.054778796674,False,-0.04746816543364259,13,6.378000000000001,81816,395,0,0.0,17168.972124975862,False,-0.1887385485095131,0.5,440480,0.0,0.0,13,0,0,4,7,7.0,24,28,17,115.0,24.0,10,8,17,1478,1.4070308897644281,171.99028338026255
72,17,0,0,0,10.0,20,10.0,18.287008366673533,17,29.352941176470587,43.65039104887352,2,55.0,44.0,20,44.0,0,3.161000000000001,60387,9,64,1.0,1260.368535467106,False,0.1627857888086432,3,6.287000000000002,27436.0,729,0,0.0,7290.0,False,-0.40769890424011435,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.533,81191,948,121,1.0,22617.78124852021,False,0.10171379971724759,0,2.891000000000001,105486,3,38,1.0,1802.9511731466205,False,-0.04526998001854659,9,6.455000000000001,81567,397,0,0.0,17329.205246402787,False,-0.19025412248544946,0.5,440542,0.0,0.0,13,0,0,6,7,7.0,17,23,16,102.0,32.0,9,8,16,1270,1.4359652223065495,173.4262486025691
73,16,0,0,0,10.0,20,10.0,18.70431289207819,33,20.636363636363637,43.65039104887352,0,,43.99999999999999,20,44.0,0,3.161000000000001,60811,11,57,1.0,1176.1458348484568,False,0.17006332381942316,16,6.444000000000003,27011.0,737,0,0.0,7370.0,False,-0.4150357313006193,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.5330000000000001,80510,971,131,1.0,23880.08904561035,False,0.10112011103865136,0,2.891000000000001,106014,0,29,0.3,1275.9999999999998,False,-0.04289611601694307,8,6.5260000000000025,81460,397,0,0.0,17329.205246402787,False,-0.19121434935026385,0.3833333333333333,440281,0.0,0.0,13,0,0,5,5,5.0,22,27,13,122.0,18.0,10,6,13,1272,1.527517106384039,174.95376570895314
74,13,0,0,0,10.0,20,10.0,19.30894176633322,45,21.555555555555557,40.887678968964906,12,15.0,43.99999999999999,20,44.0,0,3.161000000000001,61691,8,32,1.0,697.886136522663,False,0.18227618996210254,10,6.528000000000002,26611.0,750,0,0.0,7500.0,False,-0.4214197236779419,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.533,79720,1006,129,1.0,24699.30600392769,False,0.09658948311057462,0,2.891000000000001,106318,2,28,1.0,1313.7753579379296,False,-0.039998495235040496,9,6.608000000000002,81325,397,0,0.0,16232.408550679067,False,-0.19734722274266336,0.5,440140,0.0,0.0,15,0,0,11,6,6.0,14,25,18,89.0,9.0,10,3,18,1814,1.802011021412909,176.75577673036605
75,18,0,0,0,10.0,20,10.0,19.30894176633322,0,,38.569469594808766,38,31.736842105263158,43.99999999999999,20,44.0,0,3.161000000000001,61621,5,42,1.0,860.9755541859952,False,0.1824961939417436,0,6.5180000000000025,26481.0,763,0,0.0,7630.0,False,-0.4226584087660791,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.5330000000000001,80926,996,101,1.0,23127.22242834357,False,0.10159136748656253,0,2.8910000000000013,105658,25,29,1.0,2240.236739870219,False,-0.041764319316398256,11,6.709000000000002,80983,402,0,0.0,15504.926777113124,False,-0.20368059993039203,0.5,440144,0.0,0.0,14,0,0,7,5,5.0,18,25,22,83.0,48.0,10,8,22,1802,1.9081608094274998,178.66393753979355
76,22,0,0,0,10.0,20,10.0,18.933345737474006,4,1.0,37.773140529613265,11,28.0,43.99999999999999,20,44.0,0,3.1610000000000005,61541,3,52,1.0,1014.5339783486484,False,0.18243481637302184,4,6.5580000000000025,26261.0,775,0,0.0,7750.0,False,-0.425707479752263,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.533,81230,990,100,1.0,22521.32633306059,False,0.10160389669521556,0,2.891000000000001,105966,15,32,1.0,1974.5971079441988,False,-0.040192237831394056,13,6.828000000000003,80419,413,0,0.0,15600.307038730278,False,-0.20831400747213424,0.5,439892,0.0,0.0,11,0,0,9,7,7.0,22,31,20,182.0,57.0,15,7,20,816,1.6974523272365332,180.36138986703008
77,20,0,0,0,10.0,20,10.0,18.827046684848277,2,9.5,38.14069365763819,5,47.8,43.999999999999986,20,44.0,0,3.1610000000000005,61421,5,62,1.0,1217.2768944605932,False,0.18207981795579412,2,6.5740000000000025,26146.0,783,0,0.0,7830.0,False,-0.4271367317770367,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.5330000000000001,81450,982,105,1.0,22492.932678573015,False,0.10405510170660438,0,2.891000000000001,106211,10,31,1.0,1745.4069365763814,False,-0.0390219733264395,9,6.905000000000003,80285,413,0,0.0,15752.106480604572,False,-0.2088354041899788,0.5,439988,0.0,0.0,15,0,0,7,5,5.0,24,31,12,155.0,27.0,14,6,12,923,1.5928130066022277,181.9542028736323
78,12,0,0,0,10.0,20,10.0,19.352910315460726,17,24.294117647058822,38.47508425703247,2,59.0,43.999999999999986,18,44.0,0,3.1610000000000005,61719,6,60,1.0,1221.1746189276435,False,0.1877958515381386,5,6.622000000000002,25931.0,792,0,0.0,7920.0,False,-0.4303763696998571,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.533,81155,989,113,1.0,23487.712823035326,False,0.10646565521102497,0,2.8910000000000005,106431,0,36,1.0,1583.9999999999995,False,-0.03777191471031661,13,7.026000000000002,79916,415,0,0.0,15967.159966668476,False,-0.2111818868607381,0.5,439627,0.0,0.0,12,0,0,4,6,6.0,20,24,10,82.0,12.0,8,4,10,946,1.252927073277533,183.20712994690984
79,10,0,0,0,10.0,20,10.0,20.06252563335567,18,26.333333333333332,39.327456033504085,7,53.0,43.999999999999986,20,44.0,0,3.161000000000001,62087,6,53,1.0,1123.3138585678505,False,0.1938762635404274,1,6.627000000000002,25811.0,802,0,0.0,8020.0,False,-0.43171033825631255,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.5330000000000001,81052,997,116,1.0,24564.322956342075,False,0.11165032727692994,0,2.891000000000001,106582,0,32,0.5,1407.9999999999995,False,-0.03720654749084643,11,7.123000000000002,79602,417,0,0.0,16399.549165971202,False,-0.2120596006265202,0.4166666666666667,439609,0.0,0.0,15,0,0,5,5,5.0,16,21,10,57.0,12.0,6,4,10,1435,1.3067428525537252,184.51387279946357
80,10,0,0,0,10.0,20,10.0,19.046658541682735,19,10.526315789473685,38.92886753007637,17,36.411764705882355,43.99999999999999,20,44.0,0,3.161000000000001,62112,5,53,1.0,1059.4729027091848,False,0.19374438211252198,9,6.716000000000003,25520.0,813,0,0.0,8130.0,False,-0.43620771796093377,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.533,81471,1006,109,1.0,23404.185053711153,False,0.1097319262369649,0,2.891000000000001,106271,7,35,1.0,1812.5020727105343,False,-0.038182469700308065,13,7.242000000000002,79352,417,0,0.0,16233.337760041844,False,-0.2150489188023106,0.5,439201,0.0,0.0,16,0,0,4,9,9.0,19,23,13,58.0,9.0,7,3,13,1242,1.2008027918636799,185.71467559132725
81,13,0,0,0,10.0,20,10.0,18.60409681414607,10,11.5,39.55724653649003,3,63.0,43.99999999999999,20,44.0,0,3.161000000000001,62137,4,53,1.0,1026.0171311497418,False,0.19390202125916856,0,6.707000000000002,25410.0,824,0,0.0,8240.0,False,-0.4372558361124345,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.5330000000000001,81545,1006,116,1.0,23304.361993263792,False,0.11001883035531083,0,2.891000000000001,106755,0,31,0.7,1363.9999999999998,False,-0.035851460980687776,9,7.319000000000003,79031,420,0,0.0,16614.04354532581,False,-0.21622135676768878,0.45,439353,0.0,0.0,16,0,0,4,4,4.0,18,22,15,95.0,27.0,7,6,15,988,1.2734657134860754,186.98814130481333
82,15,0,0,0,10.0,20,10.0,18.36417445850026,5,11.0,39.83887113507096,7,44.0,43.99999999999999,20,44.0,0,3.161000000000001,62132,0,58,1.0,1065.1221185930149,False,0.19417934367406403,0,6.707000000000003,25270.0,838,0,0.0,8380.0,False,-0.43858980466888997,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.533,81798,1001,119,1.0,23123.364298032204,False,0.11195428953092061,0,2.891000000000001,107151,0,22,0.0,967.9999999999999,False,-0.03407459257663867,11,7.420000000000002,78534,427,0,0.0,17011.1979746753,False,-0.2188994275671472,0.3333333333333333,439360,0.0,0.0,13,0,0,7,4,4.0,16,23,16,113.0,41.0,9,6,16,959,1.449899647384882,188.4380409521982
83,16,0,0,0,10.0,20,10.0,18.581670665308852,12,21.166666666666668,40.67638114677179,10,49.0,43.999999999999986,20,44.0,0,3.161000000000001,62265,2,57,1.0,1079.1552279226046,False,0.19684759626415058,1,6.717000000000003,25165.0,846,0,0.0,8460.0,False,-0.43982848975702715,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.5330000000000001,82034,1003,119,1.0,23477.90503377062,False,0.11687651878138773,0,2.8910000000000013,107277,0,18,1.0,791.9999999999998,False,-0.03373357742838682,6,7.469000000000002,78466,427,0,0.0,17368.814749671554,False,-0.21790502391740454,0.5,439682,0.0,0.0,16,0,0,7,3,3.0,21,28,11,181.0,12.0,12,4,11,1559,1.5281559508293867,189.9661969030276
84,11,0,0,0,10.0,20,10.0,17.671130942716047,10,5.0,39.92022081910765,7,29.285714285714285,43.99999999999999,20,44.0,0,3.1610000000000005,62175,1,67,1.0,1193.9657731619752,False,0.19622644852941382,10,6.816000000000002,24815.0,857,0,0.0,8570.0,False,-0.4454502143878037,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.533,82189,1003,122,1.0,22594.41127547533,False,0.11346123913456017,0,2.891000000000001,107676,0,12,0.5,527.9999999999999,False,-0.031337497307775145,9,7.5530000000000035,78208,429,0,0.0,17125.77473139718,False,-0.22131086792215346,0.4166666666666667,439538,0.0,0.0,16,0,0,2,6,6.0,17,19,18,20.0,35.0,3,8,18,889,1.2861093115061522,191.25230621453375
85,18,0,0,0,10.0,20,10.0,17.632175148815616,32,17.46875,40.15045331382036,1,62.0,44.0,20,44.0,0,3.1610000000000005,62517,3,56,1.0,1017.4018083336745,False,0.20106147506749567,11,6.916000000000002,24499.0,865,0,0.0,8650.0,False,-0.45070986183897094,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.5330000000000001,81692,1025,131,1.0,23332.688911646474,False,0.11193835702505055,0,2.891000000000001,108072,0,3,0.0,132.0,False,-0.02956062890372604,11,7.654000000000003,77963,430,0,0.0,17264.694924942753,False,-0.22288617755697313,0.3333333333333333,439218,0.0,0.0,14,0,0,6,7,7.0,21,27,20,122.0,28.0,12,6,20,1120,1.59927558619529,192.85158180072904
86,20,0,0,0,10.0,20,10.0,17.350765221774374,6,10.333333333333334,40.305575050044666,2,47.0,44.00000000000001,15,44.0,0,3.1610000000000005,62457,5,61,1.0,1108.3966785282369,False,0.2007851041308074,1,6.915000000000002,24395.0,873,0,0.0,8730.0,False,-0.4519294902334445,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.533,81724,1021,139,1.0,23317.606223387847,False,0.11222967022027065,0,2.8910000000000005,108066,0,3,0.2,132.00000000000003,False,-0.029614473400818436,13,7.773000000000002,77705,430,0,0.0,17331.397271519207,False,-0.22490219473975515,0.3666666666666667,438822,0.0,0.0,12,0,0,3,7,7.0,25,28,16,150.0,37.0,12,8,16,442,1.5801023291423917,194.43168412987143
87,16,0,0,0,10.0,20,10.0,17.348278550198177,1,17.0,40.575135642861014,1,62.0,44.0,9,44.0,0,3.161000000000001,62337,7,71,1.0,1301.7277770640706,False,0.2003404266513965,1,6.924000000000002,24306.0,881,0,0.0,8810.0,False,-0.4528632682229633,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.5330000000000001,81769,1012,148,1.0,23561.577967943984,False,0.11421854435412085,0,2.891000000000001,108066,0,3,0.0,132.0,False,-0.029614473400818436,9,7.850000000000003,77526,431,0,0.0,17487.883462073096,False,-0.2258063955503217,0.3333333333333333,438479,0.0,0.0,8,0,0,8,3,3.0,20,28,14,69.0,18.0,10,6,14,262,1.4469130178913474,195.87859714776278
88,14,0,0,0,10.0,20,10.0,16.079225915859254,14,4.571428571428571,40.575135642861014,0,,44.0,8,44.0,0,3.161000000000001,62312,5,76,1.0,1272.0211696053034,False,0.1995809544507413,9,7.013000000000003,23937.0,893,0,0.0,8930.0,False,-0.45875178656503096,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.533,81705,1016,158,1.0,22747.36496208504,False,0.10860746166082083,0,2.891000000000001,108066,0,3,0.0,132.0,False,-0.029614473400818436,8,7.921000000000003,77417,431,0,0.0,17487.883462073096,False,-0.22678457058083357,0.3333333333333333,437912,0.0,0.0,8,0,0,4,5,5.0,14,18,10,72.0,24.0,6,8,10,255,1.4010260412469506,197.27962318900973
89,10,0,0,0,10.0,20,10.0,17.137116583769053,35,20.97142857142857,41.14497709427174,5,49.4,44.0,14,44.0,0,3.161000000000001,62960,0,59,1.0,1011.0898784423741,False,0.20944344810330992,8,7.084000000000002,23595.0,908,0,0.0,9080.0,False,-0.46383992377322536,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.5330000000000001,81218,1041,163,1.0,24546.36963006988,False,0.11352054329484207,0,2.891000000000001,107878,0,7,0.4,308.0,False,-0.030511881685691723,14,8.053,77064,432,0,0.0,17774.63010472539,False,-0.22866577776255745,0.39999999999999997,437190,0.0,0.0,13,0,0,3,8,8.0,17,20,11,39.0,18.0,4,6,11,1145,1.1972884675487876,198.4769116565585
90,11,0,0,0,10.0,20,10.0,17.1498176542457,1,19.0,41.14497709427174,0,,44.0,17,44.0,0,3.161000000000001,62880,0,67,0.8,1149.037782834462,False,0.20923332808798917,1,7.086000000000002,23468.0,920,0,0.0,9200.0,False,-0.46511672224868983,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.533,81199,1032,173,1.0,24816.692856490576,False,0.11490407846885768,0,2.891000000000001,108142,0,1,0.0,44.0,False,-0.029327302749658984,11,8.149000000000003,76880,432,0,0.0,17774.63010472539,False,-0.2303170090067243,0.3,437044,0.0,0.0,11,0,0,5,6,6.0,18,23,13,76.0,12.0,7,4,13,464,1.3453669026494026,199.82227855920792
91,13,0,0,0,10.0,20,10.0,17.1498176542457,0,,41.63782306334885,12,44.5,44.0,11,44.0,0,3.161000000000001,62770,1,77,1.0,1330.535959376919,False,0.20886646936042805,0,7.085000000000003,23378.0,929,0,0.0,9290.0,False,-0.4659742734635541,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.5330000000000001,81733,1022,171,1.0,24647.18138647176,False,0.12025477243015575,0,2.8910000000000013,107794,0,10,0.9,440.0,False,-0.030673415176968914,11,8.248000000000001,76502,435,0,0.0,18112.45303255675,False,-0.2321933868522653,0.48333333333333334,436652,0.0,0.0,11,0,0,3,5,5.0,21,24,13,87.0,26.0,7,6,13,734,1.3814014196395874,201.2036799788475
92,13,0,0,0,10.0,20,10.0,18.120896729024302,15,26.666666666666668,42.94973567615879,9,53.666666666666664,44.0,20,44.0,0,3.1610000000000005,63060,2,72,1.0,1324.7045644897498,False,0.214337346969888,0,7.085000000000003,23288.0,938,0,0.0,9380.0,False,-0.4668318246784183,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.533,81816,1027,172,1.0,25997.51547700727,False,0.12928487063486932,1,2.901000000000001,107991,0,5,0.5,220.0,False,-0.029892669969129156,9,8.327000000000002,76113,439,0,0.0,18854.933961833707,False,-0.23235276239395455,0.4166666666666667,436743,0.0,0.0,16,0,0,8,5,4.333333333333333,20,28,17,97.0,20.0,10,3,17,1435,1.5588389206677675,202.76251889951527
93,17,0,0,0,10.0,20,10.0,17.683483286145396,32,15.875,42.47243129958731,20,40.7,43.99999999999999,12,44.0,0,3.1610000000000005,63044,2,75,1.0,1346.2612464609047,False,0.21423783941363408,25,7.335000000000002,22857.0,948,0,0.0,9480.0,False,-0.4740924249642687,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.5330000000000001,82122,1049,162,1.0,25430.507837699664,False,0.12955280989578172,0,2.900000000000001,107377,4,14,1.0,785.8897251983492,False,-0.032863586199662766,11,8.428,75766,445,0,0.0,18900.231928316356,False,-0.2352635152904177,0.5,435641,0.0,0.0,12,0,0,7,6,6.0,22,29,13,117.0,60.0,12,5,13,1142,1.5089344065636396,204.2714533060789
94,13,0,0,0,10.0,20,10.0,17.59184200612522,55,17.345454545454544,43.8845697460845,7,61.0,43.99999999999999,10,44.0,0,3.1610000000000005,63416,0,71,0.9,1249.0207824348906,False,0.2204003885891843,42,7.730000000000001,21498.0,961,0,0.0,9610.0,False,-0.49875178656503094,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.533,81595,1094,165,1.0,26486.429162804932,False,0.12956425180326905,0,2.9000000000000004,107377,0,18,0.4,791.9999999999999,False,-0.03283616914351353,10,8.517000000000001,75190,452,0,0.0,19835.825525230193,False,-0.23623453978556339,0.3833333333333333,433551,0.0,0.0,11,0,0,9,7,7.0,17,26,13,101.0,19.0,11,2,13,1069,1.5015600472688675,205.77301335334778
95,13,0,0,0,10.0,20,10.0,17.545041934407525,1,9.0,44.3292537207856,22,46.0,43.99999999999999,11,44.0,0,3.161000000000001,63346,0,78,0.7,1368.5132708837868,False,0.22020498590646775,1,7.698000000000001,21351.0,974,0,0.0,9740.0,False,-0.5003144354454502,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.5330000000000001,82598,1085,153,1.0,25818.746318112364,False,0.13753422056998785,0,2.900000000000001,106365,12,28,1.0,1763.9510446494269,False,-0.03755675638663293,11,8.617,74998,452,0,0.0,20036.822681795093,False,-0.2370556811248335,0.45,433133,0.0,0.0,9,0,0,10,6,6.0,17,27,15,149.0,3.0,12,1,15,1212,1.3061983678489923,207.07921172119677
96,15,0,0,0,10.0,20,10.0,17.28566025429783,3,3.0,44.3292537207856,0,,44.0,14,44.0,0,3.161000000000001,63276,0,85,0.7,1469.2811216153157,False,0.21983116838127986,3,7.727000000000002,21152.0,987,0,0.0,9870.0,False,-0.5028680323963792,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.533,82589,1078,163,1.0,25859.610110621114,False,0.13767037941055926,0,2.900000000000001,106365,2,38,1.0,1760.6585074415711,False,-0.03757153013747587,14,8.746000000000002,74705,452,0,0.0,20036.822681795093,False,-0.23968508739951222,0.45,432562,0.0,0.0,7,0,0,10,7,7.0,14,24,12,91.0,29.0,8,7,12,200,1.4711129600182176,208.550324681215
97,12,0,0,0,10.0,20,10.0,17.28566025429783,0,,44.3292537207856,0,,44.0,7,44.0,0,3.161000000000001,63176,0,95,1.0,1642.1377241582938,False,0.21957253667611526,0,7.724000000000003,21052.0,997,0,0.0,9970.0,False,-0.5038208670795616,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.5330000000000001,82589,1068,173,1.0,26130.04604528599,False,0.1392808840238566,0,2.900000000000001,106365,0,40,0.2,1760.0,False,-0.037574484887644484,7,8.802000000000001,74615,452,0,0.0,20036.822681795093,False,-0.2404927548558982,0.3666666666666667,432272,0.0,0.0,7,0,0,7,3,3.0,17,24,13,53.0,15.0,7,5,13,200,1.2856046315282583,209.83592931274325
98,13,0,0,0,10.0,20,10.0,16.866479698781813,4,1.0,43.215951209092445,4,17.0,44.0,14,44.0,0,3.161000000000001,63066,1,105,1.0,1780.9803683720904,False,0.21879924124223055,4,7.764000000000001,20862.0,1006,0,0.0,10060.0,False,-0.5065840876607909,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.533,82653,1062,179,1.0,25647.856706533832,False,0.13717160973400336,0,2.900000000000001,106297,0,44,0.4,1936.0,False,-0.03739500323066983,14,8.935000000000002,74331,452,0,0.0,19533.609946509787,False,-0.24529933077343224,0.39999999999999997,431684,0.0,0.0,9,0,0,9,6,6.0,13,22,10,64.0,27.0,6,7,10,268,1.0741804968565702,210.91010980959982
99,10,0,0,0,10.0,20,10.0,18.022063824011372,17,27.529411764705884,42.080723539508796,4,17.0,44.0,12,44.0,0,3.161000000000001,63434,1,98,1.0,1776.1622547531144,False,0.22576619585281674,0,7.7600000000000025,20762.0,1016,0,0.0,10160.0,False,-0.5075369223439733,0,0.2,84475,0,0,0.0,0.0,False,0.006133873272987137,0,0.5330000000000001,82253,1069,185,1.0,27050.520082677285,False,0.1407606007782115,0,2.9000000000000012,106229,0,48,0.4,2112.0,False,-0.03721552157369517,12,9.041000000000002,74107,452,0,0.0,19020.487039857977,False,-0.2496119290694864,0.39999999999999997,431260,0.0,0.0,11,0,0,9,5,5.0,12,21,11,30.0,22.0,5,5,11,736,1.072842950001359,211.98295275960118
