index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
10,20,0,0,0,10.000000000000002,20,10.0,25.8947329637361,73,24.315068493150687,32.31198845672808,4,59.0,49.00000000000001,9,49.0,45,1.1630000000000003,43693,118,0,0.0,1180.0000000000002,False,-0.037409790453004084,0,0.20900000000000002,47860,0,10,1.0,258.947329637361,False,0.04315871804231547,0,0.2,75210,78,49,1.0,3603.0766055510917,False,-0.015285865679855445,0,0.49700000000000005,76857,0,13,0.9,420.05584993746504,False,-0.014576343230545475,0,0.2,117310,0,0,0.0,0.0,False,0.0,0,0.41600000000000004,117769,11,11,1.0,894.4318730240091,False,0.007724967492217223,0.65,478699,0.0,0.0,23,0,0,18,2,2.0,12,30,24,147.0,33.0,9,11,24,1617,1.5737177799455822,32.05427416402381
11,24,0,0,0,10.000000000000002,20,10.0,25.49207068987151,63,24.41269841269841,31.759391031303295,11,27.90909090909091,49.00000000000001,6,49.0,47,1.5880000000000003,42549,128,0,0.0,1280.0000000000002,False,-0.06119033127554126,6,0.269,48120,0,10,1.0,254.9207068987151,False,0.048766636671797196,0,0.2,74318,115,57,1.0,4741.873418119511,False,-0.019410836510034248,0,0.49700000000000005,76518,6,14,1.0,597.5838985774752,False,-0.017776005353884815,0,0.2,117310,0,0,0.0,0.0,False,0.0,0,0.41600000000000004,117756,12,15,1.0,1116.1126923756397,False,0.008559000478968707,0.6666666666666666,476571,0.0,0.0,15,0,0,13,5,4.375,21,34,29,178.0,48.0,13,11,29,801,2.2244464319664985,34.27872059599031
12,29,0,0,0,10.000000000000002,20,10.0,25.58133835493936,23,26.391304347826086,31.759391031303295,0,,49.00000000000001,8,49.0,6,1.6010000000000004,42353,137,0,0.0,1370.0000000000002,False,-0.0644726545517781,7,0.3330000000000001,48347,1,10,1.0,265.8133835493936,False,0.05381937857087855,0,0.2,74263,110,67,1.0,4941.82641814065,False,-0.018835740930219537,0,0.49700000000000005,75966,14,24,1.0,1120.3641217204301,False,-0.021491911710457966,0,0.2,117310,0,0,0.0,0.0,False,0.0,0,0.41600000000000004,118148,2,17,1.0,896.5187820626068,False,0.01096461845564147,0.6666666666666666,476387,0.0,0.0,17,0,0,22,4,3.375,15,37,26,202.0,69.0,16,13,26,592,2.3514995889854617,36.63022018497577
13,26,0,0,0,10.000000000000002,20,10.0,25.13312677245884,26,21.53846153846154,36.86620423015377,51,44.76470588235294,49.00000000000001,10,49.0,10,1.6950000000000005,42088,145,0,0.0,1450.0000000000002,False,-0.06936353360577341,6,0.38600000000000007,48494,3,10,1.0,281.33126772458843,False,0.05718341087432163,0,0.2,74088,115,77,1.0,5729.007304554607,False,-0.01604071691437722,27,0.7670000000000001,76595,15,10,1.0,745.6589438884203,False,-0.015844752107302344,0,0.2,117310,0,0,0.0,0.0,False,0.0,0,0.41600000000000004,116355,43,17,1.0,2418.246781896612,False,0.0021662551440483555,0.6666666666666666,474930,0.0,0.0,14,0,0,17,5,3.8206388206388207,14,31,28,180.0,78.0,10,16,28,1530,1.6139115639962256,38.244131748971995
14,28,0,0,0,10.000000000000002,20,10.0,24.793590454053888,21,21.38095238095238,35.27826062962191,13,21.0,49.000000000000014,8,49.0,12,1.8050000000000006,41728,156,0,0.0,1560.0000000000002,False,-0.07599339187896705,0,0.38000000000000006,48719,2,11,1.0,292.72949499459276,False,0.06219817293055597,0,0.2,73966,116,87,1.0,5945.265167447357,False,-0.016218080431116395,3,0.77,76400,15,10,1.0,724.6864631070274,False,-0.018472218195896565,0,0.2,117310,0,0,0.0,0.0,False,0.0,0,0.41600000000000004,116474,46,19,1.0,2553.799988962608,False,0.00375841782014574,0.6666666666666666,474597,0.0,0.0,17,0,0,18,5,4.230769230769231,15,33,25,186.0,63.0,12,16,25,907,3.0988667019992135,41.34299845097121
15,25,0,0,0,10.000000000000002,20,10.0,24.61243080636979,3,12.0,35.130300975640424,56,34.82142857142857,49.000000000000014,7,49.0,1,1.8030000000000004,41602,167,0,0.0,1670.0000000000002,False,-0.07753673593600556,0,0.38000000000000006,48653,1,19,1.0,477.636185321026,False,0.06277319564951989,0,0.2,73942,108,97,1.0,6065.781721725058,False,-0.01575446109859047,46,1.227,75344,6,10,1.0,498.97759459462293,False,-0.03341786800034129,0,0.2,117310,0,0,0.0,0.0,False,0.0,0,0.41600000000000004,114867,92,22,1.0,4309.987689758919,False,-0.0024550861403166272,0.6666666666666666,471718,0.0,0.0,15,0,0,19,3,2.7674418604651163,11,30,25,132.0,76.0,9,16,25,567,1.9994410279905424,43.34243947896175
16,25,0,0,0,10.000000000000002,20,10.0,25.015371610841623,11,32.0,35.40734747011306,12,39.0,49.000000000000014,10,49.0,1,1.812,41506,175,0,0.0,1750.0000000000002,False,-0.0787540213894444,0,0.38000000000000006,48873,3,19,1.0,505.29206060599086,False,0.06785596970487341,0,0.2,73590,109,107,1.0,6515.261684883834,False,-0.01738168140394196,2,1.2010000000000003,75718,0,6,0.6,212.44408482067837,False,-0.030467579086138792,0,0.2,117310,0,0,0.0,0.0,False,0.0,0,0.41600000000000004,114889,94,22,1.0,4406.290662190628,False,-0.0018570852348878402,0.6,471886,0.0,0.0,16,0,0,18,2,1.1666666666666667,12,30,32,120.0,61.0,10,15,32,1030,2.6387042310088873,45.98114370997064
17,32,0,0,0,10.000000000000002,20,10.0,24.94405758904332,1,12.0,35.40734747011306,0,,49.00000000000002,11,49.0,1,1.8210000000000002,41380,186,0,0.0,1860.0000000000002,False,-0.08029736544648292,0,0.38000000000000006,48783,2,29,1.0,743.3776700822564,False,0.06848728012870907,0,0.2,73578,100,117,1.0,6637.06541290756,False,-0.01675639384641036,0,1.1990000000000003,75718,0,6,0.0,212.44408482067837,False,-0.030467579086138792,0,0.2,117310,0,0,0.0,0.0,False,0.0,0,0.41600000000000004,115428,84,21,1.0,4003.2171874894975,False,0.0010195941841680135,0.5,472197,0.0,0.0,17,0,0,20,1,1.0,16,36,33,240.0,50.0,15,17,33,739,2.5373637180309743,48.51850742800161
18,33,0,0,0,10.000000000000002,20,10.0,25.98098811704523,17,36.0,35.70296408858157,2,58.0,49.000000000000014,11,49.0,0,1.8200000000000005,41310,193,0,0.0,1930.0000000000005,False,-0.08105816885488218,0,0.38000000000000006,49265,5,22,1.0,621.581738574995,False,0.07764087621266627,0,0.2,73694,90,125,1.0,6801.159441606766,False,-0.014224050010825419,0,1.199,75106,7,16,1.0,753.1143422366217,False,-0.03483630402498095,0,0.2,117310,0,0,0.0,0.0,False,0.0,0,0.41600000000000004,115851,76,20,1.0,3693.4252707321994,False,0.0033050263009641173,0.6666666666666666,472536,0.0,0.0,19,0,0,16,0,0.0,13,29,34,141.0,74.0,12,21,34,1467,2.918239875987638,51.43674730398925
19,34,0,0,0,10.000000000000002,20,10.0,26.693827134471963,14,35.0,38.058267190580835,17,57.11764705882353,49.000000000000014,13,49.0,0,1.8200000000000005,41170,207,0,0.0,2070.0000000000005,False,-0.08257977567168072,0,0.38000000000000006,49695,1,18,1.0,490.48888842049536,False,0.08556309112708134,0,0.2,74420,87,118,1.0,6813.238489187599,False,-0.004863768657616239,0,1.199,74861,4,26,1.0,1096.2902554929897,False,-0.03577499293226316,0,0.2,117310,0,0,0.0,0.0,False,0.0,0,0.41600000000000004,115517,83,17,1.0,3991.8361768182094,False,0.0017297595124806393,0.6666666666666666,472973,0.0,0.0,23,0,0,21,0,0.0,14,35,35,243.0,69.0,16,18,35,2298,2.622737016004976,54.059484319994226
20,35,0,0,0,10.000000000000002,20,10.0,25.331163173472632,46,20.608695652173914,38.44219280690418,33,40.06060606060606,49.00000000000001,12,49.0,46,2.2800000000000007,39927,217,0,0.0,2170.0000000000005,False,-0.10851230327797583,0,0.38000000000000006,49595,1,28,1.0,719.2725688572336,False,0.08587593001540343,0,0.2,74490,123,111,1.0,7382.816471903498,False,-0.00032723111803612475,0,1.199,75165,0,14,0.4,538.1906992966585,False,-0.03545596494369651,0,0.2,117310,0,0,0.0,0.0,False,0.0,0,0.41600000000000004,114783,106,15,1.0,4809.872437531843,False,-0.0010405232395709824,0.5666666666666667,471270,0.0,0.0,21,0,0,19,4,4.0,16,35,34,195.0,74.0,15,20,34,2110,1.9661137879593298,56.025598107953556
21,34,0,0,0,10.000000000000002,20,10.0,24.368146083394716,49,20.73469387755102,36.700925998717075,21,23.857142857142858,49.000000000000014,12,49.0,29,2.524000000000001,39301,228,0,0.0,2280.0000000000005,False,-0.12092426745500391,0,0.38000000000000006,49965,0,18,1.0,438.6266295011049,False,0.09086847480111622,0,0.2,73954,151,119,1.0,8047.000252439934,False,-0.002934518313962104,5,1.249,74951,1,10,1.0,391.3774060705655,False,-0.03913091279507869,0,0.2,117310,0,0,0.0,0.0,False,0.0,0,0.41600000000000004,114870,117,13,1.0,4931.008341849898,False,0.00021740832772098708,0.6666666666666666,470351,0.0,0.0,23,0,0,14,5,4.625,21,35,33,225.0,72.0,15,19,33,1597,1.7779653829638846,57.80356349091744
22,33,0,0,0,10.000000000000002,20,10.0,24.635964687343467,23,27.08695652173913,35.76806044308441,10,21.0,49.000000000000014,11,49.0,1,2.505000000000001,39185,238,0,0.0,2380.0000000000005,False,-0.12235892531084254,4,0.42000000000000004,50361,0,10,1.0,246.35964687343466,False,0.09738674514035119,0,0.2,73615,155,129,1.0,8432.654323696126,False,-0.004803570500747185,0,1.2440000000000002,74877,0,10,1.0,357.6806044308441,False,-0.040292553067942466,0,0.2,117310,0,0,0.0,0.0,False,0.0,0,0.41600000000000004,115199,117,12,1.0,4772.863071840876,False,0.00234789477385077,0.6666666666666666,470547,0.0,0.0,18,0,0,21,3,2.375,16,37,30,192.0,86.0,14,19,30,1276,2.288086300017312,60.09164979093475
23,30,0,0,0,10.000000000000002,20,10.0,23.980895754225923,18,16.333333333333332,35.671206543124256,1,21.0,49.000000000000014,13,49.0,14,2.6440000000000006,38837,249,0,0.0,2490.0000000000005,False,-0.12872793670115643,0,0.41600000000000004,50411,0,15,0.9,359.71343631338885,False,0.09970560642893439,0,0.2,73615,145,139,1.0,8435.52759385703,False,-0.004785200852500245,0,1.2440000000000002,74604,8,19,1.0,869.6000903531683,False,-0.04051043966426811,0,0.2,117310,0,0,0.0,0.0,False,0.0,1,0.42600000000000005,115757,108,10,1.0,4342.49030665742,False,0.005270182877237315,0.65,470534,0.0,0.0,19,0,0,12,2,2.0,19,31,26,124.0,80.0,10,20,26,949,1.5869341040379368,61.67858389497269
24,26,0,0,0,10.000000000000002,20,10.0,23.980895754225923,0,,35.671206543124256,0,,49.000000000000014,11,49.0,0,2.630000000000001,38757,257,0,0.0,2570.0000000000005,False,-0.12959742631075558,0,0.41600000000000004,50291,2,25,1.0,619.522393855648,False,0.0999209024634341,0,0.2,73615,135,149,1.0,8552.430701746014,False,-0.0040378054282479625,0,1.244,74604,0,27,0.8,963.1225766643549,False,-0.039912523324866396,0,0.2,117310,0,0,0.0,0.0,False,0.0,1,0.43500000000000005,116238,98,10,1.0,3985.778241226177,False,0.007850047912480554,0.6333333333333333,470815,0.0,0.0,16,0,0,14,1,0.5,17,31,32,178.0,39.0,13,13,32,641,1.6335276709869504,63.31211156595964
25,32,0,0,0,10.000000000000002,20,10.0,24.385821666407285,10,32.7,36.429825528922144,30,39.9,49.000000000000014,10,49.0,1,2.6400000000000006,38641,267,0,0.0,2670.0000000000005,False,-0.1310320841665942,0,0.41600000000000004,50506,2,26,1.0,654.0313633265894,False,0.10496947399494164,0,0.2,74499,126,144,1.0,8318.508406132107,False,0.0057699976097543085,0,1.2440000000000002,74590,0,21,0.9,765.0263361073651,False,-0.041358022068949236,0,0.2,117310,0,0,0.0,0.0,False,0.0,0,0.43400000000000005,115531,118,10,1.0,4788.719412412813,False,0.005245586106950876,0.65,471077,0.0,0.0,19,0,0,16,1,1.0,16,32,29,186.0,75.0,12,20,29,2202,2.182876128004864,65.4949876939645
26,29,0,0,0,10.000000000000002,20,10.0,24.902225033300876,11,34.0,37.1749772151497,22,42.27272727272727,49.000000000000014,12,49.0,0,2.6390000000000007,38531,278,0,0.0,2780.0000000000005,False,-0.13222763237979307,0,0.41600000000000004,50790,1,25,1.0,632.5556258325219,False,0.11090943859047608,0,0.2,74499,116,154,1.0,8613.604594995955,False,0.007656633005971116,1,1.254,75099,1,10,1.0,396.6519971847979,False,-0.03720477708399,0,0.2,117310,0,0,0.0,0.0,False,0.0,2,0.45400000000000007,115070,130,10,1.0,5322.747037969461,False,0.003591965893655577,0.6666666666666666,471299,0.0,0.0,19,0,0,16,3,2.111111111111111,17,33,35,156.0,81.0,12,17,35,1805,2.2543944850331172,67.74938217899762
27,35,0,0,0,10.000000000000002,20,10.0,24.902225033300876,0,,37.27497466015619,9,39.0,49.000000000000014,9,49.0,0,2.6390000000000007,38441,287,0,0.0,2870.0000000000005,False,-0.13320580819059213,0,0.41600000000000004,50680,2,35,1.0,891.5778761655307,False,0.1113335566055726,0,0.2,74850,106,155,1.0,8417.256925854103,False,0.010889414795696705,0,1.2530000000000001,75099,0,11,0.1,410.02472126171807,False,-0.03711928138618202,0,0.2,117310,0,0,0.0,0.0,False,0.0,0,0.45200000000000007,115160,129,11,1.0,5347.471731160148,False,0.004464545781093497,0.5166666666666667,471540,0.0,0.0,15,0,0,14,0,0.0,25,39,36,258.0,116.0,16,19,36,992,2.2889641050132923,70.03834628401091
28,36,0,0,0,10.000000000000002,20,10.0,24.751388088533844,37,24.0,36.497376760363565,18,30.11111111111111,49.000000000000014,7,49.0,28,2.9190000000000005,37964,298,0,0.0,2980.0000000000005,False,-0.14237892357186333,0,0.41600000000000004,50905,1,36,1.0,901.0499711872184,False,0.11632738426209922,0,0.2,74289,123,165,1.0,9066.487900349652,False,0.007866865500208809,7,1.3230000000000002,74985,0,10,1.0,364.9737676036357,False,-0.03886497520935702,0,0.2,117310,0,0,0.0,0.0,False,0.0,0,0.45200000000000007,114961,137,14,1.0,5686.140616169809,False,0.004211664036185366,0.6666666666666666,470414,0.0,0.0,16,0,0,25,4,4.0,15,40,39,219.0,99.0,18,18,39,1267,2.560432205966208,72.59877848997712
29,39,0,0,0,10.000000000000002,20,10.0,24.493687096128944,27,22.59259259259259,37.01763515935693,20,40.9,49.00000000000001,9,49.0,1,2.901,37838,309,0,0.0,3090.0000000000005,False,-0.14392226762890184,0,0.41600000000000004,51413,0,20,1.0,489.8737419225789,False,0.12290098406576146,0,0.2,73795,140,173,1.0,9833.1670760268,False,0.006451897375086552,8,1.3960000000000004,75311,0,0,0.0,0.0,False,-0.037029933381922335,0,0.2,117310,0,0,0.0,0.0,False,0.0,0,0.45200000000000007,114584,147,15,1.0,6176.5923684254685,False,0.00308836573363516,0.5,470251,0.0,0.0,17,0,0,19,2,1.8888888888888888,19,38,26,261.0,96.0,17,22,26,1868,3.7933370489627123,76.39211553893983
30,26,0,0,0,10.000000000000002,20,10.0,24.842958928585194,7,35.0,37.01763515935693,0,,49.000000000000014,9,49.0,0,2.9000000000000004,37758,317,0,0.0,3170.0000000000005,False,-0.144791757238501,0,0.41600000000000004,51538,2,23,1.0,591.3880553574595,False,0.12672145960522407,0,0.2,73795,130,183,1.0,10003.811894878392,False,0.007542879121296021,0,1.3880000000000001,75066,0,7,0.7,259.1234461154985,False,-0.03850599405350227,0,0.2,117310,0,0,0.0,0.0,False,0.0,0,0.45200000000000007,115025,137,16,1.0,5855.4160168318995,False,0.005478714588832609,0.6166666666666667,470492,0.0,0.0,15,0,0,10,0,0.0,24,34,26,153.0,58.0,11,15,26,886,2.0248559399624355,78.41697147890227
31,26,0,0,0,10.000000000000002,20,10.0,24.410911602488458,7,12.714285714285714,39.434707663177896,18,59.888888888888886,49.00000000000001,10,49.0,2,2.920000000000001,37595,330,0,0.0,3300.0000000000005,False,-0.14692200678201894,0,0.41600000000000004,51533,0,27,0.9,659.0946132671884,False,0.12734865026157705,0,0.2,73777,126,192,1.0,10647.238733243701,False,0.011426334811741224,10,1.4880000000000002,75603,0,1,0.1,39.434707663177896,False,-0.03304413474712514,0,0.2,117310,0,0,0.0,0.0,False,0.0,0,0.45200000000000007,114437,145,16,1.0,6502.032611160795,False,0.0032223706894587037,0.5,470255,0.0,0.0,18,0,0,8,3,2.625,22,30,20,117.0,63.0,9,17,20,873,1.8507238479796797,80.26769532688195
32,20,0,0,0,10.000000000000002,20,10.0,24.939481106486785,41,27.21951219512195,39.434707663177896,0,,49.00000000000001,9,49.0,14,3.0580000000000007,37227,343,0,0.0,3430.0000000000005,False,-0.15350839057473264,0,0.41600000000000004,52425,0,7,0.7,174.57636774540748,False,0.14147222380385846,0,0.2,73165,133,202,1.0,11282.761935124678,False,0.007664032216583352,0,1.4780000000000002,75099,14,11,1.0,782.9345197857718,False,-0.0347351610483347,0,0.2,117310,0,0,0.0,0.0,False,0.0,0,0.45200000000000007,114878,135,17,1.0,6156.685534529016,False,0.005509698808835605,0.6166666666666667,470104,0.0,0.0,16,0,0,11,1,1.0,19,30,24,114.0,33.0,8,12,24,1603,1.4490931930486113,81.71678851993056
