index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,spot_market_quantity_06Ran@3,spot_market_loss_06Ran@3,balance_06Ran@3,inventory_06Ran@3_input,inventory_06Ran@3_output,productivity_06Ran@3,assets_06Ran@3,bankrupt_06Ran@3,score_06Ran@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
10,14,0,0,0,10.000000000000002,20,10.0,9.003998656468049,0,,24.633871278861807,10,13.0,35.055626529918136,10,16.0,48.0,20,48.0,0,0.389,11753,102,0,0.0,1020.0000000000002,False,-0.07602471368294153,0,0.42500000000000004,11584,118,0,0.0,1180.0000000000002,False,-0.08273056057866185,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,10,0.6960000000000002,16993,16,0,0.0,144.06397850348878,False,-0.071189681094446,0,0.6140000000000001,26718,0,1,0.0,35.055626529918136,False,0.01679196064748453,0,0.30800000000000005,24682,29,21,1.0,1450.5504242152733,False,-0.033723464968904035,10,0.804,31570,38,0,0.0,1332.1138081368892,False,-0.07022996440632097,10,0.8760000000000003,31939,53,0,0.0,1857.9482060856612,False,-0.05200386192948476,0.125,174793,0.0,0.0,9,0,0,10,9,9.0,17,27,8,188.0,14.0,12,2,8,360,0.9392234608530998,17.454295754432678
11,8,0,0,0,10.000000000000002,20,10.0,9.003998656468049,0,,23.368741428741107,11,14.454545454545455,32.120593496983524,15,16.666666666666668,48.0,20,48.0,0,0.38900000000000007,11663,111,0,0.0,1110.0000000000002,False,-0.07941531042796865,0,0.42500000000000004,11474,129,0,0.0,1290.0000000000002,False,-0.08687462326702833,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,11,0.796,16768,16,0,0.0,144.06397850348878,False,-0.0834359119767189,0,0.6140000000000001,26718,0,1,0.0,32.120593496983524,False,0.016736148807655435,0,0.30800000000000005,24773,30,16,1.0,1214.9917388139697,False,-0.03474192327500622,6,0.8540000000000001,31489,38,0,0.0,1220.5825528853738,False,-0.07417463365802292,14,1.006,31376,68,0,0.0,2184.2003577948794,False,-0.06353724499156531,0.125,173815,0.0,0.0,11,0,0,6,11,11.0,18,24,8,114.0,13.0,7,1,8,450,0.719510487280786,18.173806241713464
12,8,0,0,0,10.000000000000002,20,10.0,9.003998656468049,0,,23.368741428741107,0,,31.831607206775413,33,31.09090909090909,48.0,20,48.0,0,0.38900000000000007,11563,121,0,0.0,1210.0000000000002,False,-0.08318264014466546,0,0.42500000000000004,11374,139,0,0.0,1390.0000000000002,False,-0.09064195298372514,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,0,0.7850000000000001,16768,16,0,0.0,144.06397850348878,False,-0.0834359119767189,13,0.7440000000000002,26734,0,0,0.0,0.0,False,0.01673385563246368,3,0.3380000000000001,25062,20,10,1.0,785.6909006425763,False,-0.03191429792647415,16,1.0080000000000002,30232,61,0,0.0,1941.7280396133,False,-0.10002988030900033,4,1.0320000000000003,31170,78,0,0.0,2482.865362128482,False,-0.0651716800477563,0.125,172457,0.0,0.0,8,0,0,7,11,10.222222222222221,17,24,12,128.0,0.0,8,0,12,360,0.6902920296415687,18.864098271355033
13,12,0,0,0,10.000000000000002,20,10.0,9.003998656468049,0,,21.390382169290035,22,14.227272727272727,30.931234478104155,25,27.12,48.00000000000001,20,48.0,0,0.38900000000000007,11493,128,0,0.0,1280.0000000000002,False,-0.08581977094635322,0,0.42500000000000004,11244,152,0,0.0,1520.0000000000002,False,-0.09553948161543098,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,22,1.0050000000000003,16207,16,0,0.0,144.06397850348878,False,-0.113969847643186,5,0.7810000000000001,26530,11,10,1.0,544.6065486432319,False,0.019331530931833013,10,0.43500000000000005,25007,11,10,1.0,544.6065486432319,False,-0.03859042845053559,11,1.102,29612,70,0,0.0,2165.186413467291,False,-0.11468970590021496,9,1.1180000000000003,30744,94,0,0.0,2907.536040941791,False,-0.07133431338955046,0.25,170391,0.0,0.0,9,0,0,7,15,14.25,21,28,13,160.0,31.0,10,2,13,326,0.8066973593086004,19.670795630663633
14,13,0,0,0,10.000000000000002,20,10.0,9.003998656468049,0,,21.390382169290035,0,,31.0857959364547,21,31.952380952380953,48.0,20,48.0,0,0.38900000000000007,11413,136,0,0.0,1360.0000000000002,False,-0.08883363471971067,0,0.42500000000000004,11124,164,0,0.0,1640.0000000000002,False,-0.10006027727546715,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,0,0.9830000000000003,16207,16,0,0.0,144.06397850348878,False,-0.113969847643186,0,0.7760000000000002,26658,1,16,1.0,518.7631171525652,False,0.023708129557172063,7,0.49500000000000005,25263,1,10,1.0,332.24834153383705,False,-0.03289251651453116,9,1.181,28795,91,0,0.0,2828.8074302173777,False,-0.12868380735748353,11,1.2190000000000003,30533,94,0,0.0,2922.0648180267417,False,-0.07721056764981186,0.25,169547,0.0,0.0,9,0,0,8,10,9.777777777777779,18,26,16,170.0,22.0,11,2,16,592,0.8257159478962421,20.496511578559875
15,16,0,0,0,10.000000000000002,20,10.0,9.003998656468049,0,,21.310477940533126,1,14.0,30.23243552293145,11,20.545454545454547,48.0,20,48.0,0,0.38900000000000007,11313,146,0,0.0,1460.0000000000002,False,-0.09260096443640747,0,0.42500000000000004,11024,174,0,0.0,1740.0000000000002,False,-0.10382760699216395,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,1,0.9930000000000001,16189,16,0,0.0,144.06397850348878,False,-0.11494954611376783,0,0.7760000000000002,26884,0,6,0.1,181.3946131375887,False,0.02588793285802056,0,0.4880000000000001,25249,0,12,0.2,362.7892262751774,False,-0.03284419969812167,7,1.242,28630,92,0,0.0,2781.3840681096935,False,-0.13412673317600168,13,1.3380000000000003,30112,104,0,0.0,3144.1732943848706,False,-0.08615019332605248,0.037500000000000006,168955,0.0,0.0,9,0,0,9,8,8.0,20,29,16,209.0,47.0,13,3,16,426,0.8969984296709299,21.393510008230805
16,16,0,0,0,10.000000000000002,20,10.0,9.003998656468049,0,,21.223697883407716,1,14.0,29.178877237653737,27,24.40740740740741,48.0,20,48.0,0,0.38900000000000007,11213,156,0,0.0,1560.0000000000002,False,-0.09636829415310429,0,0.42500000000000004,10924,184,0,0.0,1840.0000000000002,False,-0.10759493670886076,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,1,1.002,16171,16,0,0.0,144.06397850348878,False,-0.11592924458434967,2,0.7960000000000003,27074,0,0,0.0,0.0,False,0.02966456225754925,7,0.558,25335,0,1,0.1,29.178877237653737,False,-0.035917340890742125,10,1.3350000000000002,27974,109,0,0.0,3180.4976189042573,False,-0.14729171903169425,10,1.4250000000000003,29763,114,0,0.0,3326.392005092526,False,-0.09358841675907066,0.0125,168008,0.0,0.0,8,0,0,7,10,8.95,20,27,10,187.0,25.0,12,4,10,407,0.7530569666996598,22.146566974930465
17,10,0,0,0,10.000000000000002,20,10.0,9.003998656468049,0,,21.129660507472618,1,14.0,28.404461990125927,10,18.0,48.0,20,48.0,0,0.38900000000000007,11093,168,0,0.0,1680.0000000000002,False,-0.10088908981314045,0,0.42500000000000004,10844,192,0,0.0,1920.0000000000005,False,-0.1106088004822182,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,1,1.0110000000000001,16153,16,0,0.0,144.06397850348878,False,-0.11690894305493149,10,0.8940000000000001,26844,0,0,0.0,0.0,False,0.0209173195405796,0,0.5510000000000002,25321,0,2,0.1,56.808923980251855,False,-0.035924375827560466,10,1.4250000000000003,27800,109,0,0.0,3096.0863569237263,False,-0.15352764043546874,10,1.5150000000000001,29413,124,0,0.0,3522.153286775615,False,-0.10086018161034269,0.0125,167022,0.0,0.0,7,0,0,6,9,9.0,20,26,13,154.0,0.0,10,0,13,200,0.6115010743960738,22.75806804932654
18,13,0,0,0,10.000000000000002,20,10.0,9.003998656468049,0,,21.02800509984151,1,14.0,28.018875180204404,5,18.0,48.0,20,48.0,0,0.389,10993,178,0,0.0,1780.0000000000002,False,-0.10465641952983726,0,0.42500000000000004,10744,202,0,0.0,2020.0000000000005,False,-0.11437613019891502,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,1,1.0200000000000002,16135,16,0,0.0,144.06397850348878,False,-0.11788864152551333,0,0.8840000000000001,26830,0,1,0.1,28.018875180204404,False,0.02091767846619391,3,0.5810000000000001,25288,0,0,0.0,0.0,False,-0.03825967901422378,13,1.5450000000000002,27541,109,0,0.0,3054.05739464228,False,-0.1616039716961974,7,1.5750000000000002,29222,129,0,0.0,3614.434898246368,False,-0.10503828995058737,0.0125,166307,0.0,0.0,8,0,0,7,9,8.6,19,26,9,155.0,9.0,10,3,9,200,0.6240155892446637,23.382083638571203
19,9,0,0,0,10.000000000000002,20,10.0,9.003998656468049,0,,20.918401482649294,1,14.0,28.206331734367904,6,32.0,48.0,20,48.0,0,0.38900000000000007,10893,188,0,0.0,1880.0000000000002,False,-0.10842374924653406,0,0.42500000000000004,10644,212,0,0.0,2120.0000000000005,False,-0.11814345991561181,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,1,1.0290000000000001,16117,16,0,0.0,144.06397850348878,False,-0.11886833999609515,0,0.8840000000000001,26816,0,2,0.1,56.41266346873581,False,0.020925166643887095,6,0.6380000000000001,25234,0,0,0.0,0.0,False,-0.040313379478207956,10,1.6320000000000001,27190,115,0,0.0,3243.728149452309,False,-0.16899241225444447,10,1.6680000000000004,29051,129,0,0.0,3638.6167937334594,False,-0.10962163200176717,0.0125,165499,0.0,0.0,8,0,0,7,8,8.0,18,25,11,127.0,0.0,9,0,11,200,0.623188060708344,24.005271699279547
20,11,0,0,0,10.000000000000002,20,10.0,9.003998656468049,0,,20.800560856590593,1,14.0,28.157701857852963,10,27.6,48.0,20,48.0,0,0.38900000000000007,10783,199,0,0.0,1990.0000000000005,False,-0.11256781193490054,0,0.42500000000000004,10554,221,0,0.0,2210.0000000000005,False,-0.12153405666063893,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,1,1.0380000000000003,16099,16,0,0.0,144.06397850348878,False,-0.11984803846667699,4,0.9240000000000002,26842,0,1,0.1,28.157701857852963,False,0.02137669623978576,4,0.6720000000000002,25142,0,0,0.0,0.0,False,-0.04381227656499582,10,1.7220000000000004,26810,121,0,0.0,3407.0819248002085,False,-0.17759681109860967,10,1.758,28811,133,0,0.0,3744.974347094444,False,-0.11501003220134341,0.0125,164595,0.0,0.0,8,0,0,5,10,9.666666666666666,19,24,11,130.0,32.0,8,3,11,200,0.6868451926857233,24.69211689196527
21,11,0,0,0,10.000000000000002,20,10.0,9.003998656468049,0,,20.552540966230914,2,14.0,29.51599164292715,5,60.0,48.00000000000001,20,48.0,0,0.38900000000000007,10683,209,0,0.0,2090.0000000000005,False,-0.11633514165159735,0,0.42500000000000004,10454,231,0,0.0,2310.0000000000005,False,-0.12530138637733573,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,2,1.0570000000000004,16061,16,0,0.0,144.06397850348878,False,-0.12191629079346086,4,0.96,26964,0,1,0.1,29.51599164292715,False,0.026042366921026197,0,0.6680000000000001,25128,0,1,0.1,29.51599164292715,False,-0.043783448854435886,10,1.812,26335,126,0,0.0,3719.014947008821,False,-0.18679854998400938,10,1.8480000000000003,28637,133,0,0.0,3925.626888509311,False,-0.11742339579894856,0.025,163816,0.0,0.0,7,0,0,6,11,10.8,19,25,9,131.0,6.0,9,2,9,200,0.6275131283327937,25.319630020298064
22,9,0,0,0,10.000000000000002,20,10.0,9.003998656468049,0,,20.422413921464017,1,14.0,33.81646488882903,20,56.5,48.000000000000014,20,48.0,0,0.38900000000000007,10563,221,0,0.0,2210.0000000000005,False,-0.12085593731163351,0,0.42500000000000004,10374,239,0,0.0,2390.0000000000005,False,-0.1283152501506932,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,1,1.0650000000000004,16043,16,0,0.0,144.06397850348878,False,-0.12289598926404269,9,1.046,27171,0,1,0.1,33.81646488882903,False,0.03399666206908091,9,0.758,25239,0,0,0.0,0.0,False,-0.04012322202783905,13,1.9320000000000002,25470,136,0,0.0,4599.039224880748,False,-0.19905628299038466,7,1.9080000000000004,28025,143,0,0.0,4835.754479102551,False,-0.12194983589884124,0.0125,162439,0.0,0.0,8,0,0,4,12,11.6,16,20,13,97.0,18.0,6,3,13,200,1.1180547792464495,26.437684799544513
23,13,0,0,0,10.000000000000002,20,10.0,9.003998656468049,0,,20.422413921464017,0,,35.127784322873836,7,56.285714285714285,48.000000000000014,20,48.0,0,0.38900000000000007,10513,226,0,0.0,2260.0000000000005,False,-0.12273960216998192,0,0.42500000000000004,10224,254,0,0.0,2540.0000000000005,False,-0.1339662447257384,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,0,1.0640000000000003,16043,16,0,0.0,144.06397850348878,False,-0.12289598926404269,0,1.0370000000000001,27171,0,1,0.0,35.127784322873836,False,0.03402159778510068,7,0.8190000000000002,25331,0,0,0.0,0.0,False,-0.03662432494105119,8,1.9990000000000003,25229,138,0,0.0,4847.63423655659,False,-0.202422280341545,12,2.0210000000000004,27530,148,0,0.0,5198.9120797853275,False,-0.1309897020595696,0.0,161595,0.0,0.0,8,0,0,5,10,10.0,19,24,7,157.0,16.0,10,3,7,200,0.7335553150624037,27.171240114606917
24,7,0,0,0,10.000000000000002,20,10.0,9.003998656468049,0,,20.283759142525284,1,14.0,35.96321150260337,5,54.0,48.00000000000001,20,48.0,0,0.38900000000000007,10433,234,0,0.0,2340.0000000000005,False,-0.12575346594333936,0,0.42500000000000004,10104,266,0,0.0,2660.0000000000005,False,-0.13848704038577456,0,0.2,19554,0,0,0.0,0.0,False,0.0642791052087302,1,1.0740000000000003,16025,16,0,0.0,144.06397850348878,False,-0.12387568773462453,0,1.0370000000000001,27171,0,1,0.0,35.96321150260337,False,0.03403748405534729,5,0.8620000000000001,25382,0,1,0.1,35.96321150260337,False,-0.03400085168664708,10,2.0910000000000006,24788,143,0,0.0,5142.739244872282,False,-0.21088605398067142,10,2.1090000000000004,27354,148,0,0.0,5322.555302385299,False,-0.13428289777645153,0.0125,160811,0.0,0.0,7,0,0,1,9,9.0,21,22,9,82.0,18.0,5,2,9,200,0.6405923031270504,27.811832417733967
